ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2009122,0,0,0,0,0,0,-64.7122,96.482,1,0,0
0,0,0,2009123,0,0,0,0,0,0,-64.7316,96.5236,1,0,0
0,0,0,2009124,0,0,0,0,0,0,-64.7238,96.5033,1,0,0
0,0,0,2009125,0,0,0,0,0,0,-64.728,96.4497,1,0,0
0,0,0,2009126,0,0,0,0,0,0,-64.6855,96.447,1,0,0
0,0,0,2009127,0,0,0,0,0,0,-64.694,96.4857,1,0,0
0,0,0,2009128,0,0,0,0,0,0,-64.7182,96.5383,1,0,0
0,0,0,2009129,0,0,0,0,0,0,-64.7083,96.5635,1,0,0
0,0,0,2009130,0,0,0,0,0,0,-64.7144,96.5833,1,0,0
0,0,0,2009131,0,0,0,0,0,0,-64.7144,96.5833,1,0,0
0,0,0,2009132,0,0,0,0,0,0,-64.7087,96.555,1,0,0
0,0,0,2009133,0,0,0,0,0,0,-64.7074,96.5815,1,0,0
0,0,0,2009134,0,0,0,0,0,0,-64.7157,96.5569,1,0,0
0,0,0,2009135,0,0,0,0,0,0,-64.7127,96.4735,1,0,0
0,0,0,2009136,0,0,0,0,0,0,-64.7329,96.4961,1,0,0
0,0,0,2009137,0,0,0,0,0,0,-64.7045,96.4617,1,0,0
0,0,0,2009138,0,0,0,0,0,0,-64.7029,96.4152,1,0,0
0,0,0,2009139,0,0,0,0,0,0,-64.7086,96.4435,1,0,0
0,0,0,2009140,0,0,0,0,0,0,-64.7292,96.4586,1,0,0
0,0,0,2009141,0,0,0,0,0,0,-64.7065,96.4526,1,0,0
0,0,0,2009142,0,0,0,0,0,0,-64.6941,96.4493,1,0,0
0,0,0,2009143,0,0,0,0,0,0,-64.6915,96.5033,1,0,0
0,0,0,2009144,0,0,0,0,0,0,-64.7051,96.5165,1,0,0
0,0,0,2009145,0,0,0,0,0,0,-64.7121,96.5184,1,0,0
0,0,0,2009146,0,0,0,0,0,0,-64.7121,96.5184,1,0,0
0,0,0,2009147,0,0,0,0,0,0,-64.7121,96.5184,1,0,0
0,0,0,2009148,0,0,0,0,0,0,-64.7121,96.5184,1,0,0
0,0,0,2009149,0,0,0,0,0,0,-64.6929,96.5861,1,0,0
0,0,0,2009150,0,0,0,0,0,0,-64.6929,96.5861,1,0,0
0,0,0,2009151,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009152,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009153,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009154,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009155,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009156,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009157,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009158,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009159,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009160,0,0,0,0,0,0,-64.7129,96.6473,1,0,0
0,0,0,2009161,0,0,0,0,0,0,-64.7126,96.6204,1,0,0
0,0,0,2009162,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009163,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009164,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009165,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009166,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009167,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009168,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009169,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009170,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009171,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009172,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009173,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009174,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009175,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009176,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009177,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009178,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009179,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009180,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009181,0,0,0,0,0,0,-64.7073,96.5825,1,0,0
0,0,0,2009182,0,0,0,0,0,0,-64.6853,96.8767,1,0,0
0,0,0,2009183,0,0,0,0,0,0,-64.6941,96.7365,1,0,0
0,0,0,2009184,0,0,0,0,0,0,-64.6941,96.7365,1,0,0
0,0,0,2009185,0,0,0,0,0,0,-64.6941,96.7365,1,0,0
0,0,0,2009186,0,0,0,0,0,0,-64.6941,96.7365,1,0,0
0,0,0,2009187,0,0,0,0,0,0,-64.6876,96.724,1,0,0
0,0,0,2009188,0,0,0,0,0,0,-64.6929,96.7619,1,0,0
0,0,0,2009189,0,0,0,0,0,0,-64.6713,96.7655,1,0,0
0,0,0,2009190,0,0,0,0,0,0,-64.6756,96.7121,1,0,0
0,0,0,2009191,0,0,0,0,0,0,-64.6603,96.7347,1,0,0
0,0,0,2009192,0,0,0,0,0,0,-64.6804,96.7584,1,0,0
0,0,0,2009193,0,0,0,0,0,0,-64.6713,96.7655,1,0,0
0,0,0,2009194,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009195,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009196,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009197,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009198,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009199,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009200,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009201,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009202,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009203,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009204,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009205,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009206,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009207,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009208,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009209,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009210,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009211,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009212,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009213,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009214,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009215,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009216,0,0,0,0,0,0,-64.6729,96.766,1,0,0
0,0,0,2009217,0,0,0,0,0,0,-64.6722,96.6383,1,0,0
0,0,0,2009218,0,0,0,0,0,0,-64.6639,96.6618,1,0,0
0,0,0,2009219,0,0,0,0,0,0,-64.6626,96.6893,1,0,0
0,0,0,2009220,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009221,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009222,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009223,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009224,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009225,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009226,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009227,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009228,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009229,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009230,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009231,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009232,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009233,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009234,0,0,0,0,0,0,-64.6763,96.8388,1,0,0
0,0,0,2009235,0,0,0,0,0,0,-64.6728,96.8763,1,0,0
0,0,0,2009236,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009237,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009238,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009239,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009240,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009241,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009242,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009243,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
0,0,0,2009244,0,0,0,0,0,0,-64.6984,96.7923,1,0,0
