ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-69.3449,15.4466,1,2015297,0,0,0,0,0
-69.3449,15.4466,1,2015298,0,0,0,0,0
-69.3449,15.4466,1,2015299,0,0,0,0,0
-69.3449,15.4466,1,2015300,0,0,0,0,0
-69.3449,15.4466,1,2015301,0,0,0,0,0
-69.3536,15.5393,1,2015302,0,0,0,0,0
-69.3536,15.5393,1,2015303,0,0,0,0,0
-69.3536,15.5393,1,2015304,0,0,0,0,0
-69.3536,15.5393,1,2015305,0,0,0,0,0
-69.3536,15.5393,1,2015306,0,0,0,0,0
-69.3536,15.5393,1,2015307,0,0,0,0,0
-69.3536,15.5393,1,2015308,0,0,0,0,0
-69.3536,15.5393,1,2015309,0,0,0,0,0
-69.3536,15.5393,1,2015310,0,0,0,0,0
-69.3536,15.5393,1,2015311,0,0,0,0,0
-69.3536,15.5393,1,2015312,0,0,0,0,0
-69.3536,15.5393,0,2015313,0,0,0,0,0
-69.3536,15.5393,1,2015314,0,0,0,0,0
-69.3536,15.5393,1,2015315,0,0,0,0,0
-69.3536,15.5393,1,2015316,0,0,0,0,0
-69.3536,15.5393,1,2015317,0,0,0,0,0
-69.3536,15.5393,1,2015318,0,0,0,0,0
-69.3536,15.5393,1,2015319,0,0,0,0,0
-69.3536,15.5393,1,2015320,0,0,0,0,0
-69.3536,15.5393,1,2015321,0,0,0,0,0
-69.3536,15.5393,0,2015322,0,0,0,0,0
-69.3536,15.5393,1,2015323,0,0,0,0,0
-69.3536,15.5393,1,2015324,0,0,0,0,0
-69.3536,15.5393,1,2015325,0,0,0,0,0
-69.3536,15.5393,1,2015326,0,0,0,0,0
-69.3536,15.5393,1,2015327,0,0,0,0,0
-69.3536,15.5393,0,2015328,0,0,0,0,0
-69.3536,15.5393,1,2015329,0,0,0,0,0
-69.3536,15.5393,1,2015330,0,0,0,0,0
-69.3536,15.5393,1,2015331,0,0,0,0,0
-69.3536,15.5393,1,2015332,0,0,0,0,0
-69.3536,15.5393,1,2015333,0,0,0,0,0
-69.3536,15.5393,0,2015334,0,0,0,0,0
-69.3536,15.5393,1,2015335,0,0,0,0,0
-69.3536,15.5393,1,2015336,0,0,0,0,0
-69.3536,15.5393,1,2015337,0,0,0,0,0
-69.3536,15.5393,1,2015338,0,0,0,0,0
-69.3536,15.5393,1,2015339,0,0,0,0,0
-69.3536,15.5393,1,2015340,0,0,0,0,0
-69.3536,15.5393,0,2015341,0,0,0,0,0
-69.3536,15.5393,1,2015342,0,0,0,0,0
-69.3536,15.5393,1,2015343,0,0,0,0,0
-69.3218,15.5421,1,2015344,0,0,0,0,0
-69.3218,15.5421,1,2015345,0,0,0,0,0
-69.3218,15.5421,1,2015346,0,0,0,0,0
-69.3218,15.5421,1,2015347,0,0,0,0,0
-69.3218,15.5421,0,2015348,0,0,0,0,0
-69.3218,15.5421,1,2015349,0,0,0,0,0
-69.3218,15.5421,1,2015350,0,0,0,0,0
-69.3218,15.5421,1,2015351,0,0,0,0,0
-69.3218,15.5421,1,2015352,0,0,0,0,0
-69.3218,15.5421,1,2015353,0,0,0,0,0
-69.3218,15.5421,1,2015354,0,0,0,0,0
-69.3218,15.5421,1,2015355,0,0,0,0,0
-69.3218,15.5421,1,2015356,0,0,0,0,0
-69.3218,15.5421,1,2015357,0,0,0,0,0
-69.3218,15.5421,1,2015358,0,0,0,0,0
-69.3218,15.5421,1,2015359,0,0,0,0,0
-69.3218,15.5421,1,2015360,0,0,0,0,0
-69.3218,15.5421,1,2015361,0,0,0,0,0
-69.3218,15.5421,0,2015362,0,0,0,0,0
-69.3218,15.5421,1,2015363,0,0,0,0,0
-69.3218,15.5421,1,2015364,0,0,0,0,0
-69.3218,15.5421,1,2015365,0,0,0,0,0
-69.3005,15.6191,0,2016001,0,0,0,0,0
-69.289,15.661,1,2016002,0,0,0,0,0
-69.2943,15.6147,1,2016003,0,0,0,0,0
-69.2978,15.4728,1,2016004,0,0,0,0,0
-69.2978,15.4728,1,2016005,0,0,0,0,0
-69.2978,15.4728,1,2016006,0,0,0,0,0
-69.2928,15.6308,1,2016007,0,0,0,0,0
-69.2928,15.6308,1,2016008,0,0,0,0,0
-69.2928,15.6308,1,2016009,0,0,0,0,0
-69.2928,15.6308,1,2016010,0,0,0,0,0
-69.2928,15.6308,1,2016011,0,0,0,0,0
-69.2928,15.6308,1,2016012,0,0,0,0,0
-69.2928,15.6308,1,2016013,0,0,0,0,0
-69.2928,15.6308,0,2016014,0,0,0,0,0
-69.2928,15.6308,1,2016015,0,0,0,0,0
-69.3472,15.1646,1,2016016,0,0,0,0,0
-69.3472,15.1646,1,2016017,0,0,0,0,0
-69.3177,14.8268,1,2016018,0,0,0,0,0
-69.2874,14.4832,1,2016019,0,0,0,0,0
-69.3057,14.1811,1,2016020,0,0,0,0,0
-69.3057,14.1811,1,2016021,0,0,0,0,0
-69.3729,14.1301,1,2016022,0,0,0,0,0
-69.3729,14.1301,1,2016023,0,0,0,0,0
-69.4136,14.1261,1,2016024,0,0,0,0,0
-69.4136,14.1261,1,2016025,0,0,0,0,0
-69.4487,13.956,1,2016026,0,0,0,0,0
-69.4487,13.956,1,2016027,0,0,0,0,0
-69.4487,13.956,1,2016028,0,0,0,0,0
-69.4487,13.956,1,2016029,0,0,0,0,0
-69.4487,13.956,1,2016030,0,0,0,0,0
-69.4389,13.8881,0,2016031,0,0,0,0,0
-69.4292,13.8203,1,2016032,0,0,0,0,0
-69.4292,13.8203,1,2016033,0,0,0,0,0
-69.4292,13.8203,1,2016034,0,0,0,0,0
-69.4292,13.8203,1,2016035,0,0,0,0,0
-69.4292,13.8203,1,2016036,0,0,0,0,0
-69.4292,13.8203,1,2016037,0,0,0,0,0
-69.4166,13.9732,1,2016038,0,0,0,0,0
-69.4166,13.9732,1,2016039,0,0,0,0,0
-69.4166,13.9732,1,2016040,0,0,0,0,0
-69.4166,13.9732,1,2016041,0,0,0,0,0
-69.4166,13.9732,1,2016042,0,0,0,0,0
-69.4166,13.9732,1,2016043,0,0,0,0,0
-69.4166,13.9732,1,2016044,0,0,0,0,0
-69.4166,13.9732,1,2016045,0,0,0,0,0
-69.4166,13.9732,1,2016046,0,0,0,0,0
-69.4686,13.2403,1,2016047,0,0,0,0,0
-69.4505,13.0802,1,2016048,0,0,0,0,0
-69.4505,13.0802,1,2016049,0,0,0,0,0
-69.5316,12.4603,1,2016050,0,0,0,0,0
-69.4998,12.3253,1,2016051,0,0,0,0,0
-69.5566,12.1329,1,2016052,0,0,0,0,0
-69.5328,11.8856,1,2016053,0,0,0,0,0
-69.6565,11.1542,1,2016054,0,0,0,0,0
-69.9097,8.2697,1,2016055,0,0,0,0,0
-69.8134,9.8121,1,2016056,0,0,0,0,0
-69.846,8.4866,1,2016057,0,0,0,0,0
-69.9184,8.2864,1,2016058,0,0,0,0,0
-70.0451,7.3167,1,2016059,0,0,0,0,0
-70.0451,7.3167,1,2016060,0,0,0,0,0
-70.0407,6.6547,1,2016061,0,0,0,0,0
-70.1032,5.5192,1,2016062,0,0,0,0,0
-70.0577,4.6411,1,2016063,0,0,0,0,0
-70.0972,4.3609,1,2016064,0,0,0,0,0
-70.0972,4.3609,1,2016065,0,0,0,0,0
-70.1127,4.124,1,2016066,0,0,0,0,0
-70.0855,3.985,1,2016067,0,0,0,0,0
-70.0855,3.985,1,2016068,0,0,0,0,0
-70.0855,3.985,1,2016069,0,0,0,0,0
-70.0855,3.985,1,2016070,0,0,0,0,0
-70.0855,3.985,1,2016071,0,0,0,0,0
-70.0855,3.985,1,2016072,0,0,0,0,0
-70.0855,3.985,1,2016073,0,0,0,0,0
-70.0855,3.985,1,2016074,0,0,0,0,0
-70.0855,3.985,0,2016075,0,0,0,0,0
-70.0855,3.985,1,2016076,0,0,0,0,0
-70.0855,3.985,1,2016077,0,0,0,0,0
-69.948,4.9641,1,2016078,0,0,0,0,0
-69.9548,5.1248,1,2016079,0,0,0,0,0
-69.9548,5.1248,1,2016080,0,0,0,0,0
-69.9476,5.3511,1,2016081,0,0,0,0,0
-69.9476,5.3511,1,2016082,0,0,0,0,0
-70.0356,6.0579,1,2016083,0,0,0,0,0
-70.3143,8.9443,1,2016085,0,0,0,0,0
-70.3143,8.9443,1,2016086,0,0,0,0,0
-70.3143,8.9443,1,2016087,0,0,0,0,0
-70.3143,8.9443,1,2016088,0,0,0,0,0
-70.7705,10.2358,1,2016090,0,0,0,0,0
-70.7705,10.2358,1,2016091,0,0,0,0,0
-70.7705,10.2358,1,2016092,0,0,0,0,0
-70.7705,10.2358,1,2016093,0,0,0,0,0
-70.7705,10.2358,1,2016094,0,0,0,0,0
-70.7705,10.2358,1,2016095,0,0,0,0,0
-71.4629,14.8364,1,2016096,0,0,0,0,0
-71.4629,14.8364,1,2016097,0,0,0,0,0
-71.4629,14.8364,1,2016098,0,0,0,0,0
-71.3811,14.9622,1,2016099,0,0,0,0,0
-71.3811,14.9622,1,2016100,0,0,0,0,0
-71.3811,14.9622,1,2016101,0,0,0,0,0
-71.3811,14.9622,1,2016102,0,0,0,0,0
-72.13,16.6935,1,2016103,0,0,0,0,0
-72.13,16.6935,1,2016104,0,0,0,0,0
-72.13,16.6935,1,2016105,0,0,0,0,0
-72.2282,16.8396,1,2016106,0,0,0,0,0
-72.2282,16.8396,1,2016107,0,0,0,0,0
-72.2282,16.8396,1,2016108,0,0,0,0,0
-72.2282,16.8396,1,2016109,0,0,0,0,0
-72.2282,16.8396,1,2016110,0,0,0,0,0
-72.2282,16.8396,1,2016111,0,0,0,0,0
-72.2282,16.8396,1,2016112,0,0,0,0,0
-72.2282,16.8396,1,2016113,0,0,0,0,0
-72.2282,16.8396,1,2016114,0,0,0,0,0
-72.2282,16.8396,1,2016115,0,0,0,0,0
-73.5264,20.9031,1,2016119,0,0,0,0,0
-73.5264,20.9031,1,2016120,0,0,0,0,0
-73.5264,20.9031,1,2016121,0,0,0,0,0
-73.8197,24.5584,1,2016122,0,0,0,0,0
-73.8174,24.4779,1,2016123,0,0,0,0,0
-73.8174,24.4779,1,2016124,0,0,0,0,0
-73.8174,24.4779,1,2016125,0,0,0,0,0
-73.8174,24.4779,1,2016126,0,0,0,0,0
-73.8174,24.4779,1,2016127,0,0,0,0,0
-73.8174,24.4779,1,2016128,0,0,0,0,0
-73.8174,24.4779,1,2016129,0,0,0,0,0
-73.759,29.655,1,2016133,0,0,0,0,0
-73.759,29.655,1,2016136,0,0,0,0,0
-73.759,29.655,1,2016137,0,0,0,0,0
-73.759,29.655,1,2016138,0,0,0,0,0
-73.759,29.655,1,2016139,0,0,0,0,0
-73.7673,29.6663,1,2016140,0,0,0,0,0
-73.7673,29.6663,1,2016141,0,0,0,0,0
-73.7673,29.6663,1,2016142,0,0,0,0,0
-73.7673,29.6663,1,2016143,0,0,0,0,0
-73.7673,29.6663,1,2016144,0,0,0,0,0
-73.7673,29.6663,1,2016145,0,0,0,0,0
-73.7673,29.6663,1,2016146,0,0,0,0,0
-73.7673,29.6663,1,2016147,0,0,0,0,0
-73.7673,29.6663,1,2016148,0,0,0,0,0
-73.7673,29.6663,1,2016149,0,0,0,0,0
-73.7673,29.6663,1,2016150,0,0,0,0,0
-73.7673,29.6663,1,2016151,0,0,0,0,0
-73.7673,29.6663,1,2016152,0,0,0,0,0
-73.7673,29.6663,1,2016153,0,0,0,0,0
-73.7673,29.6663,1,2016154,0,0,0,0,0
-73.7673,29.6663,1,2016155,0,0,0,0,0
-73.266,31.3139,1,2016156,0,0,0,0,0
-73.266,31.3139,1,2016157,0,0,0,0,0
-72.8757,31.5088,1,2016158,0,0,0,0,0
-72.8757,31.5088,1,2016159,0,0,0,0,0
-72.4269,31.2437,1,2016160,0,0,0,0,0
-72.4269,31.2437,1,2016161,0,0,0,0,0
-72.2729,31.1565,1,2016162,0,0,0,0,0
-72.3595,32.2436,1,2016163,0,0,0,0,0
-72.3595,32.2436,1,2016164,0,0,0,0,0
-72.3595,32.2436,1,2016165,0,0,0,0,0
-72.026,33.5942,1,2016182,0,0,0,0,0
-72.026,33.5942,1,2016183,0,0,0,0,0
-72.026,33.5942,1,2016184,0,0,0,0,0
-72.026,33.5942,1,2016186,0,0,0,0,0
-72.026,33.5942,1,2016188,0,0,0,0,0
-72.026,33.5942,1,2016189,0,0,0,0,0
-72.026,33.5942,1,2016190,0,0,0,0,0
-72.026,33.5942,1,2016191,0,0,0,0,0
-72.026,33.5942,1,2016192,0,0,0,0,0
-72.026,33.5942,1,2016193,0,0,0,0,0
-71.3202,35.3791,1,2016195,0,0,0,0,0
-71.3283,35.3667,1,2016196,0,0,0,0,0
-71.4878,35.3242,1,2016197,0,0,0,0,0
-71.5013,35.3634,1,2016198,0,0,0,0,0
-71.5013,35.3634,1,2016199,0,0,0,0,0
-71.5013,35.3634,1,2016200,0,0,0,0,0
-71.5013,35.3634,1,2016201,0,0,0,0,0
-71.5013,35.3634,1,2016202,0,0,0,0,0
-71.5013,35.3634,1,2016203,0,0,0,0,0
-71.5013,35.3634,1,2016204,0,0,0,0,0
-71.5013,35.3634,1,2016205,0,0,0,0,0
-71.5013,35.3634,1,2016206,0,0,0,0,0
-71.5013,35.3634,1,2016207,0,0,0,0,0
-71.5013,35.3634,1,2016208,0,0,0,0,0
-71.5013,35.3634,1,2016209,0,0,0,0,0
-71.5013,35.3634,1,2016210,0,0,0,0,0
-71.1107,35.051,1,2016211,0,0,0,0,0
-71.0923,35.0024,1,2016212,0,0,0,0,0
-71.0762,34.9677,1,2016213,0,0,0,0,0
-71.09,34.9615,1,2016214,0,0,0,0,0
-71.0717,34.9872,1,2016215,0,0,0,0,0
-71.0462,35.2623,1,2016216,0,0,0,0,0
-71.0711,35.15,1,2016217,0,0,0,0,0
-71.0526,35.0673,1,2016218,0,0,0,0,0
-71.0616,35.0866,1,2016219,0,0,0,0,0
-71.0424,35.2248,1,2016220,0,0,0,0,0
-71.9237,36.0349,1,2016222,0,0,0,0,0
-71.9364,35.8925,1,2016223,0,0,0,0,0
-71.9348,35.8435,1,2016224,0,0,0,0,0
-71.9076,35.8563,1,2016225,0,0,0,0,0
-71.9103,35.9005,1,2016226,0,0,0,0,0
-71.9119,35.9495,1,2016227,0,0,0,0,0
-71.9201,35.9688,1,2016229,0,0,0,0,0
-71.906,35.8597,1,2016230,0,0,0,0,0
-70.9435,39.8508,1,2016232,0,0,0,0,0
-71.0018,39.8315,1,2016233,0,0,0,0,0
-70.9735,39.9807,1,2016234,0,0,0,0,0
-70.9645,40.0102,1,2016236,0,0,0,0,0
-70.9333,39.9301,1,2016237,0,0,0,0,0
-70.3805,38.8222,1,2016239,0,0,0,0,0
-70.3519,38.8403,1,2016240,0,0,0,0,0
-70.3361,38.8025,1,2016241,0,0,0,0,0
-70.3683,38.8796,1,2016242,0,0,0,0,0
-70.3378,38.9884,1,2016244,0,0,0,0,0
-70.3367,38.9926,1,2016245,0,0,0,0,0
-70.307,38.9577,1,2016247,0,0,0,0,0
-70.3304,38.8752,1,2016248,0,0,0,0,0
-70.3293,38.9749,1,2016249,0,0,0,0,0
-70.2991,38.9388,1,2016251,0,0,0,0,0
-70.3581,38.869,1,2016252,0,0,0,0,0
-70.34,38.8844,1,2016253,0,0,0,0,0
-70.3389,38.8886,1,2016254,0,0,0,0,0
-70.3408,38.9296,1,2016256,0,0,0,0,0
-70.3568,38.8225,1,2016257,0,0,0,0,0
-70.2983,38.8937,1,2016259,0,0,0,0,0
-70.3135,38.937,1,2016260,0,0,0,0,0
-70.3135,38.937,1,2016261,0,0,0,0,0
-70.3394,38.8899,1,2016262,0,0,0,0,0
-70.3309,38.8697,1,2016265,0,0,0,0,0
-70.3236,38.8521,1,2016266,0,0,0,0,0
-70.3733,38.7165,1,2016267,0,0,0,0,0
-70.3,38.8909,1,2016268,0,0,0,0,0
-70.3492,38.9499,1,2016269,0,0,0,0,0
-70.3348,38.9516,1,2016270,0,0,0,0,0
-70.3469,38.7626,1,2016271,0,0,0,0,0
-70.3326,38.8668,1,2016272,0,0,0,0,0
-70.3494,38.8049,1,2016273,0,0,0,0,0
-70.3049,38.873,1,2016274,0,0,0,0,0
-70.3293,38.9749,1,2016275,0,0,0,0,0
-70.2991,38.9388,1,2016277,0,0,0,0,0
-70.3064,38.9632,1,2016278,0,0,0,0,0
-70.3443,38.8721,1,2016280,0,0,0,0,0
-70.34,38.8844,1,2016281,0,0,0,0,0
-70.3149,38.9766,1,2016282,0,0,0,0,0
-70.3078,39.0028,1,2016284,0,0,0,0,0
-70.3078,39.0028,1,2016285,0,0,0,0,0
-70.3277,38.9778,1,2016288,0,0,0,0,0
-70.3527,38.8855,1,2016289,0,0,0,0,0
-70.3599,38.8593,1,2016290,0,0,0,0,0
-70.3261,38.8875,1,2016292,0,0,0,0,0
-70.3372,38.9939,1,2016293,0,0,0,0,0
-70.3228,38.9956,1,2016295,0,0,0,0,0
-70.3217,38.9998,1,2016296,0,0,0,0,0
-70.3194,39.1036,1,2016297,0,0,0,0,0
-70.3194,39.1036,1,2016298,0,0,0,0,0
-70.3194,39.1036,1,2016299,0,0,0,0,0
-70.3588,39.1989,1,2016301,0,0,0,0,0
-70.3243,39.079,1,2016302,0,0,0,0,0
-70.3235,39.0407,1,2016303,0,0,0,0,0
-70.3235,39.0407,1,2016304,0,0,0,0,0
-70.3217,38.9998,1,2016306,0,0,0,0,0
-70.3217,38.9998,1,2016307,0,0,0,0,0
-70.2976,39.0876,1,2016308,0,0,0,0,0
-70.3025,39.0698,1,2016309,0,0,0,0,0
-70.3277,38.9778,1,2016310,0,0,0,0,0
-70.3527,38.8855,1,2016311,0,0,0,0,0
-70.3599,38.8593,1,2016313,0,0,0,0,0
-70.3419,38.9254,1,2016314,0,0,0,0,0
-70.3168,39.0176,1,2016315,0,0,0,0,0
-69.3026,36.9083,1,2016317,0,0,0,0,0
-69.3134,36.9711,1,2016318,0,0,0,0,0
-69.3642,36.9883,0,2016319,0,0,0,0,0
