ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,size_1,size_2
-74.7186,-109.0153,1,2016138,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016139,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016140,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016141,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016142,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016143,0,0,0,0,0,0,0,0
-74.6791,-109.046,0,2016144,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016145,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016146,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016147,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016148,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016149,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016150,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016151,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016152,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016153,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016154,0,0,0,0,0,0,0,0
-74.6791,-109.046,0,2016155,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016156,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016157,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016158,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016159,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016160,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016161,0,0,0,0,0,0,0,0
-74.6791,-109.046,0,2016162,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016163,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016164,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016165,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016182,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016183,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016184,0,0,0,0,0,0,0,0
-74.6791,-109.046,0,2016185,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016186,0,0,0,0,0,0,0,0
-74.6791,-109.046,0,2016187,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016188,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016189,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016190,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016191,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016192,0,0,0,0,0,0,0,0
-74.6791,-109.046,1,2016193,0,0,0,0,0,0,0,0
-74.6784,-109.0457,0,2016194,0,0,0,0,0,0,0,0
-74.6772,-109.0446,0,2016195,0,0,0,0,0,0,0,0
-74.6765,-109.0425,1,2016196,0,0,0,0,0,0,0,0
-74.8472,-108.9856,1,2016197,0,0,0,0,0,0,0,0
-74.8397,-109.0144,1,2016198,0,0,0,0,0,0,0,0
-74.7883,-109.1097,1,2016199,0,0,0,0,0,0,0,0
-74.8175,-109.1039,1,2016200,0,0,0,0,0,0,0,0
-74.8689,-109.0084,1,2016201,0,0,0,0,0,0,0,0
-74.8512,-109.1128,1,2016202,0,0,0,0,0,0,0,0
-74.8379,-109.2586,1,2016203,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016204,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016205,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016206,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016207,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016208,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016209,0,0,0,0,0,0,0,0
-74.8416,-109.2189,1,2016210,0,0,0,0,0,0,0,0
-74.6022,-108.8235,1,2016211,0,0,0,0,0,0,0,0
-74.6197,-108.9307,1,2016212,0,0,0,0,0,0,0,0
-74.6447,-109.1243,1,2016213,0,0,0,0,0,0,0,0
-74.6491,-109.0875,0,2016214,0,0,0,0,0,0,0,0
-74.6534,-109.0507,1,2016215,0,0,0,0,0,0,0,0
-74.6738,-109.1624,1,2016216,0,0,0,0,0,0,0,0
-74.6709,-108.9914,1,2016217,0,0,0,0,0,0,0,0
-74.6583,-108.7727,1,2016218,0,0,0,0,0,0,0,0
-74.6788,-108.884,1,2016219,0,0,0,0,0,0,0,0
-74.6788,-108.884,1,2016220,0,0,0,0,0,0,0,0
-74.6755,-108.9142,0,2016221,0,0,0,0,0,0,0,0
-74.6721,-108.9575,1,2016222,0,0,0,0,0,0,0,0
-74.6906,-108.9787,1,2016223,0,0,0,0,0,0,0,0
-74.6832,-108.969,1,2016224,0,0,0,0,0,0,0,0
-74.6832,-108.969,1,2016225,0,0,0,0,0,0,0,0
-74.6832,-108.969,1,2016226,0,0,0,0,0,0,0,0
-74.6832,-108.969,1,2016227,0,0,0,0,0,0,0,0
-74.6906,-108.9993,0,2016228,0,0,0,0,0,0,0,0
-74.698,-109.0296,1,2016229,0,0,0,0,0,0,0,0
-74.6434,-108.9584,1,2016230,0,0,0,0,0,0,0,0
-74.6981,-108.9017,0,2016231,0,0,0,0,0,0,0,0
-74.7528,-108.8536,1,2016232,0,0,0,0,0,0,0,0
-74.75,-108.8144,1,2016233,0,0,0,0,0,0,0,0
-74.7375,-108.8396,1,2016234,0,0,0,0,0,0,0,0
-74.75,-108.8145,0,2016235,0,0,0,0,0,0,0,0
-74.7624,-108.7893,1,2016236,0,0,0,0,0,0,0,0
-74.7624,-108.7893,1,2016237,0,0,0,0,0,0,0,0
-74.7647,-108.8566,0,2016238,0,0,0,0,0,0,0,0
-74.7707,-108.9239,1,2016239,0,0,0,0,0,0,0,0
-74.7918,-108.8244,1,2016240,0,0,0,0,0,0,0,0
-74.7832,-108.6922,1,2016241,0,0,0,0,0,0,0,0
-74.763,-108.6691,1,2016242,0,0,0,0,0,0,0,0
-74.7737,-108.6595,0,2016243,0,0,0,0,0,0,0,0
-74.7845,-108.6555,1,2016244,0,0,0,0,0,0,0,0
-74.7414,-108.6826,1,2016245,0,0,0,0,0,0,0,0
-74.719,-108.6825,0,2016246,0,0,0,0,0,0,0,0
-74.709,-108.6822,1,2016247,0,0,0,0,0,0,0,0
-74.7341,-108.6291,1,2016248,0,0,0,0,0,0,0,0
-74.7469,-108.4837,1,2016249,0,0,0,0,0,0,0,0
-74.7406,-108.4977,0,2016250,0,0,0,0,0,0,0,0
-74.7343,-108.5117,1,2016251,0,0,0,0,0,0,0,0
-74.7343,-108.5117,1,2016252,0,0,0,0,0,0,0,0
-74.7343,-108.5117,1,2016253,0,0,0,0,0,0,0,0
-74.7343,-108.5117,1,2016254,0,0,0,0,0,0,0,0
-74.7314,-108.4874,0,2016255,0,0,0,0,0,0,0,0
-74.7284,-108.4631,1,2016256,0,0,0,0,0,0,0,0
-74.7284,-108.4631,1,2016257,0,0,0,0,0,0,0,0
-74.7232,-108.4566,0,2016258,0,0,0,0,0,0,0,0
-74.7101,-108.44,1,2016259,0,0,0,0,0,0,0,0
-74.6718,-108.3917,1,2016260,0,0,0,0,0,0,0,0
-74.7249,-108.4587,1,2016261,0,0,0,0,0,0,0,0
-74.7381,-108.3521,1,2016262,0,0,0,0,0,0,0,0
-74.7467,-108.3547,0,2016263,0,0,0,0,0,0,0,0
-74.7535,-108.363,0,2016264,0,0,0,0,0,0,0,0
-74.7562,-108.3778,1,2016265,0,0,0,0,0,0,0,0
-74.7066,-108.4795,1,2016266,0,0,0,0,0,0,0,0
-74.773,-108.3961,1,2016267,0,0,0,0,0,0,0,0
-74.801,-108.3519,1,2016268,0,0,0,0,0,0,0,0
-74.801,-108.3519,1,2016269,0,0,0,0,0,0,0,0
-74.801,-108.3519,1,2016270,0,0,0,0,0,0,0,0
-74.801,-108.3519,1,2016271,0,0,0,0,0,0,0,0
-74.773,-108.4402,1,2016272,0,0,0,0,0,0,0,0
-74.7765,-108.4005,1,2016273,0,0,0,0,0,0,0,0
-74.7617,-108.797,1,2016274,0,0,0,0,0,0,0,0
-74.7599,-108.7035,1,2016275,0,0,0,0,0,0,0,0
-74.7615,-108.6784,0,2016276,0,0,0,0,0,0,0,0
-74.763,-108.6691,1,2016277,0,0,0,0,0,0,0,0
-74.763,-108.6691,1,2016278,0,0,0,0,0,0,0,0
-74.7338,-108.7218,0,2016279,0,0,0,0,0,0,0,0
-74.7008,-108.795,1,2016280,0,0,0,0,0,0,0,0
-74.696,-108.827,1,2016281,0,0,0,0,0,0,0,0
-74.6622,-108.8627,1,2016282,0,0,0,0,0,0,0,0
-74.6636,-108.7864,0,2016283,0,0,0,0,0,0,0,0
-74.6679,-108.6649,1,2016284,0,0,0,0,0,0,0,0
-74.6958,-108.5803,1,2016285,0,0,0,0,0,0,0,0
-74.691,-108.5706,0,2016286,0,0,0,0,0,0,0,0
-74.6821,-108.5662,0,2016287,0,0,0,0,0,0,0,0
-74.6773,-108.5596,1,2016288,0,0,0,0,0,0,0,0
-74.7295,-108.5439,1,2016289,0,0,0,0,0,0,0,0
-74.7371,-108.5947,1,2016290,0,0,0,0,0,0,0,0
-74.7309,-108.6128,0,2016291,0,0,0,0,0,0,0,0
-74.7247,-108.62,1,2016292,0,0,0,0,0,0,0,0
-74.7247,-108.62,1,2016293,0,0,0,0,0,0,0,0
-74.7505,-108.6737,0,2016294,0,0,0,0,0,0,0,0
-74.7762,-108.7274,1,2016295,0,0,0,0,0,0,0,0
-74.7637,-108.5462,1,2016296,0,0,0,0,0,0,0,0
-74.7934,-108.6698,1,2016297,0,0,0,0,0,0,0,0
-74.8294,-108.6304,1,2016298,0,0,0,0,0,0,0,0
-74.8076,-108.6467,1,2016299,0,0,0,0,0,0,0,0
-74.8141,-108.5769,0,2016300,0,0,0,0,0,0,0,0
-74.83,-108.5071,1,2016301,0,0,0,0,0,0,0,0
-74.8696,-108.5193,1,2016302,0,0,0,0,0,0,0,0
-74.8547,-108.7105,1,2016303,0,0,0,0,0,0,0,0
-74.8212,-108.7442,1,2016304,0,0,0,0,0,0,0,0
-74.8165,-108.5991,0,2016305,0,0,0,0,0,0,0,0
-74.815,-108.4465,1,2016306,0,0,0,0,0,0,0,0
-74.8361,-108.4378,1,2016307,0,0,0,0,0,0,0,0
-74.8204,-108.5006,1,2016308,0,0,0,0,0,0,0,0
-74.8265,-108.5469,1,2016309,0,0,0,0,0,0,0,0
-74.867,-108.4329,1,2016310,0,0,0,0,0,0,0,0
-74.8744,-108.4867,1,2016311,0,0,0,0,0,0,0,0
-74.8978,-108.4728,0,2016312,0,0,0,0,0,0,0,0
-74.9175,-108.4588,1,2016313,0,0,0,0,0,0,0,0
-74.9192,-108.4611,1,2016314,0,0,0,0,0,0,0,0
-74.9192,-108.4611,1,2016315,0,0,0,0,0,0,0,0
-74.8405,-108.7737,0,2016316,0,0,0,0,0,0,0,0
-74.7618,-109.0863,1,2016317,0,0,0,0,0,0,0,0
-74.7662,-108.995,1,2016318,0,0,0,0,0,0,0,0
-74.752,-109.0397,0,2016319,0,0,0,0,0,0,0,0
-74.7377,-109.0844,1,2016320,0,0,0,0,0,0,0,0
-74.7429,-109.0058,1,2016321,0,0,0,0,0,0,0,0
-74.7466,-109.0197,0,2016322,0,0,0,0,0,0,0,0
-74.7484,-109.0572,1,2016323,0,0,0,0,0,0,0,0
-74.7352,-109.2021,1,2016324,0,0,0,0,0,0,0,0
-74.7498,-108.9294,1,2016325,0,0,0,0,0,0,0,0
-74.7537,-108.9564,0,2016326,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016327,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016328,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016329,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016330,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016331,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016332,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016333,0,0,0,0,0,0,0,0
-74.7551,-108.9834,1,2016334,0,0,0,0,0,0,0,0
-74.756,-108.9649,0,2016335,0,0,0,0,0,0,0,0
-74.7585,-108.9464,1,2016336,0,0,0,0,0,0,0,0
-74.7676,-108.9583,1,2016337,0,0,0,0,0,0,0,0
-74.8058,-109.0084,1,2016338,0,0,0,0,0,0,0,0
-74.8564,-109.0336,1,2016339,0,0,0,0,0,0,0,0
-74.8491,-109.0238,1,2016341,0,0,0,0,0,0,0,0
-74.8491,-109.0238,1,2016342,0,0,0,0,0,0,0,0
-74.8491,-109.0238,1,2016343,0,0,0,0,0,0,0,0
-74.8391,-108.8925,0,2016344,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016345,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016346,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016347,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016348,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016349,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016350,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016351,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016352,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016353,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016354,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016355,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016356,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016357,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016358,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016359,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016360,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016361,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016362,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016363,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016364,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016365,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2016366,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017001,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017002,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017003,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017004,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017005,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017006,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017007,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017008,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017009,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017010,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017011,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017012,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017013,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017014,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017015,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017016,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017017,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017018,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017019,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017020,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017021,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017022,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017023,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017024,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017025,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017026,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017027,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017028,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017029,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017030,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017031,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017032,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017033,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017034,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017035,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017036,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017037,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017038,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017039,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017040,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017041,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017042,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017043,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017044,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017045,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017046,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017047,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017048,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017049,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017050,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017051,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017052,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017053,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017054,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017055,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017056,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017057,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017058,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017059,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017060,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017061,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017062,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017063,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017064,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017065,0,0,0,0,0,0,0,0
-74.829,-108.7612,0,2017066,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017067,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017068,0,0,0,0,0,0,0,0
-74.829,-108.7612,1,2017069,0,0,0,0,0,0,0,0
