FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc 
underway_1200.29965280,29965280,200809020,2008-12-19T12:42:10,20081219124210,MULTIPOINT ((-50.6606 85.3191)),85.3191,-50.6606,54.1,,47.70812988,,10.5,,,,,,,,,,33.6188785,,,,0.6642,4.3,,,,,,,,,,,,,,,,,,,,33.74191635,,,,,,,,,6.41430778,,,228.1,,229.6,,21.1,,13.3,,,,
underway_1200.29965374,29965374,200809020,2008-12-19T13:00:00,20081219130000,MULTIPOINT ((-50.6292 85.3853)),85.3853,-50.6292,52,,46.1151123,,10.8,1.37,-2.75,2.08,0.17,,,1004.86,,,33.61232429,,,7.241,0.8528,4.311,,,,NaN,-0.2371602,-0.2645856,186.95773081,155.19864901,,158.12858,152.20698,1.600272,1.401136,NaN,835.1215,72.2,68.7,,,33.73461587,,4.2,5.4,13.51526,0.9994538,0.6916285,,,6.41430778,,259,225,254,225.1,29.5,20.6,21.1,11.9,,,4277.1,
underway_1200.29965494,29965494,200809020,2008-12-19T13:20:00,20081219132000,MULTIPOINT ((-50.597 85.4531)),85.4531,-50.597,51,,46.21948242,,9.6,1.66,-1.38,5.22,-2.68,,,1004.72,,,33.6156013,,,7.229,1.1562,4.307,,,,30.41025,-0.08235218,-0.09921958,89.03486235,73.03466801,,77.71508,77.79536,0.7335188,0.6672074,NaN,835.1322,73.7,70,,,33.73740467,,4.3,5.4,29.39658,0.9991457,0.6979935,,,6.4151774,,259,225.7,255,226.4,28.6,20.1,20.6,11.9,,,,
underway_1200.29965614,29965614,200809020,2008-12-19T13:40:00,20081219134000,MULTIPOINT ((-50.5649 85.5215)),85.5215,-50.5649,52.9,,48.19152832,,9.7,1.69,-1.38,3.19,-0.97,,,1004.87,,,33.54788632,,,7.211,1.3284,4.317,,,,13.85425,-0.05600002,-0.07276358,35.61258839,18.25938125,,29.73594,30.44232,0.2333835,0.2335318,NaN,835.8092,73.7,71.1,,,33.76717533,,4.2,5.2,NaN,0.9989926,0.699835,,,6.30899713,,263,229.1,260,230.4,27.4,19.6,21.9,14,,,,
underway_1200.29965734,29965734,200809020,2008-12-19T14:00:00,20081219140000,MULTIPOINT ((-50.532 85.5901)),85.5901,-50.532,54.7,,47.43896484,,9.9,2.15,-1.14,3.65,-2.46,,,1004.74,,,33.52494776,,,7.287,1.558,4.329,,,,14.19284,-0.04941278,-0.06284182,17.80726354,9.12960579,,20.27548,20.29694,0.1667116,0.1668069,NaN,836.4863,76.5,73.8,,,33.75019964,,4.3,5.1,NaN,0.9987031,0.7013268,,,6.30028615,,269,236.4,273,243.6,31.8,24.2,28.9,22,,,,
underway_1200.29965854,29965854,200809020,2008-12-19T14:20:00,20081219142000,MULTIPOINT ((-50.4986 85.659)),85.659,-50.4986,52.5,,46.62597656,,9.7,1.56,-0.61,4.05,-3.16,,,1005.03,,,33.59594068,,,7.158,1.599,4.305,,,,NaN,-0.06259108,-0.0760759,17.80734098,0,,11.48994,10.14883,0.1333698,0.1000935,NaN,836.4863,86.2,78.8,,,33.73359222,,3.4,4.4,13.17964,0.9938122,0.7057496,,,6.39691281,,271,242.3,283,263.5,27,20.2,21.5,17,,,4273.9,
underway_1200.29965974,29965974,200809020,2008-12-19T14:40:00,20081219144000,MULTIPOINT ((-50.4653 85.7275)),85.7275,-50.4653,50.9,,46.42272949,,9.9,2.15,-1.13,3.46,-1.76,,,1005.44,,,33.67785944,,,7.148,1.64,,,,,14.1937,-0.1218942,-0.138933,0,-9.13101787,,4.731232,4.059538,0,-0.03336653,NaN,836.4863,83,79,,,33.74215902,,3.8,4.5,NaN,0.9936263,0.7101487,,,6.48036633,,262,227.5,257,225.6,32.2,24.1,23.9,15.4,,,4309.24,
underway_1200.29966094,29966094,200809020,2008-12-19T15:00:00,20081219150000,MULTIPOINT ((-50.4314 85.7966)),85.7966,-50.4314,51.6,,48.13110352,,9.7,1.56,-0.04,1.55,-0.93,,,1005.19,,,33.72155047,,,7.16,1.804,,,,,13.85602,-0.1449566,-0.1621006,0,-9.13195651,,2.02771,2.02977,-0.03334477,-0.03336996,NaN,836.4863,75.8,75.2,,,33.75291449,,4.2,4.9,NaN,0.9943219,0.7072394,,,6.51858017,,261,226,252,223.8,27.8,19.6,18.3,9.5,,,4250.11,
underway_1200.29966214,29966214,200809020,2008-12-19T15:20:00,20081219152000,MULTIPOINT ((-50.3983 85.8663)),85.8663,-50.3983,55.1,,48.83422852,,9.5,1.9,-1.42,3.78,-3.01,,,1005.35,,,33.75868751,,,7.132,1.8286,4.209,,,,NaN,-0.04612256,-0.0529337,0,-9.13232322,,2.027712,1.3531796,0,-0.0333713,NaN,835.8106,81.2,77.8,,,33.75724206,,4,4.7,13.18012,0.9939165,0.7058186,,,6.55590387,,267,232.2,265,237,28.4,20.7,21.8,14.2,,,,
underway_1200.29966334,29966334,200809020,2008-12-19T15:40:00,20081219154000,MULTIPOINT ((-50.3647 85.9367)),85.9367,-50.3647,53.1,,47.109375,,10.2,2.78,-1.59,2.64,0.88,,,1005.42,,,33.67568305,,,7.205,1.8204,4.308,,,,NaN,-0.1383677,-0.1389536,0,-9.13237247,,2.027712,1.3531796,0,-0.03337148,NaN,836.4863,78.4,77.5,,,33.81555808,,4,4.8,13.51808,0.9942545,0.7055478,,,6.40387135,,266,235.4,267,237.3,30.7,23,29.6,22,,,,
underway_1200.29966454,29966454,200809020,2008-12-19T16:00:00,20081219160000,MULTIPOINT ((-50.3307 86.0072)),86.0072,-50.3307,53.4,,48.90014648,,9.9,1.92,-1.61,1.77,0.17,,,1005.69,,,33.47689061,,,7.136,1.7958,4.299,,,,NaN,-0.1284843,-0.1356435,0,-9.13227669,,2.027712,1.3531796,-0.03334477,-0.03337113,NaN,836.1484,75.9,75.2,,,33.75446802,,4.3,5.1,NaN,0.9941869,0.7050066,,,6.24189244,,258,219.6,253,221.3,32.4,23.6,20.2,11.2,,,4293.12,
underway_1200.29966574,29966574,200809020,2008-12-19T16:20:00,20081219162000,MULTIPOINT ((-50.2968 86.0775)),86.0775,-50.2968,55.4,,49.47143555,,10.1,1.78,-1.14,2.23,-0.59,,,1005.91,,,33.44521634,,,7.164,1.7466,4.311,,,,14.19398,-0.0625949,-0.05624307,0,-9.13237247,,2.027712,1.3531796,0.03334477,-0.03337148,NaN,835.135,84.6,79.1,,,33.75369146,,3,4.4,NaN,0.9939841,0.7055478,,,6.20700551,,248,205.1,247,205.4,35.8,26,29.6,19.8,,,4283.9,
underway_1200.29966694,29966694,200809020,2008-12-19T16:40:00,20081219164000,MULTIPOINT ((-50.2631 86.1476)),86.1476,-50.2631,51.6,,46.80725098,,9.9,1.06,-1.52,3.76,-4.21,,,1005.9,,,33.42009539,,,7.135,1.5908,,,,,14.19398,-0.08236172,-0.1058694,0,-9.13237247,,2.027712,1.3531796,-0.03334477,-0.03337148,NaN,835.135,87.4,81.6,,,33.75245129,,2.5,3.7,13.51808,0.9900639,0.7150202,,,6.17995527,,257,224.9,251,223,24,15.7,17.9,9.3,,,4256.02,
underway_1200.29966814,29966814,200809020,2008-12-19T17:00:00,20081219170000,MULTIPOINT ((-50.2299 86.2158)),86.2158,-50.2299,53.2,,47.15881348,,10,0.58,-0.26,2.31,0,,,1005.77,,,33.43647607,,,,1.4842,,,,,14.194,-0.1482511,-0.1786546,0,-9.13237247,,2.027714,1.3531796,-0.03334477,-0.03337148,NaN,834.4592,79.4,78.8,,,33.7300348,,4.3,4.8,NaN,0.9920928,0.7118401,,,6.22096253,,266,234.5,264,235.4,27.2,19.8,23.3,15.7,,,4295.29,
underway_1200.29966934,29966934,200809020,2008-12-19T17:20:00,20081219172000,MULTIPOINT ((-50.1968 86.2845)),86.2845,-50.1968,53.4,,48.87817383,,9.6,0.84,-0.36,2.2,-0.03,,,1005.85,,,33.41026528,,,7.17,1.3366,4.311,,,,14.19548,-0.07577277,-0.08601891,0,-9.13237247,,2.027926,1.3531796,-0.03334477,-0.03337148,NaN,835.135,75.1,74.1,,,33.75011654,,4.6,5.1,NaN,0.992805,0.7054802,,,6.17122698,,265,229.4,261,229.3,28.3,20.6,22,14.1,,,,
underway_1200.29967054,29967054,200809020,2008-12-19T17:40:00,20081219174000,MULTIPOINT ((-50.1639 86.3522)),86.3522,-50.1639,52.6,,46.97753906,,10.1,1.94,-1.88,3.38,-0.87,,,1005.79,,,33.26937406,,,7.184,1.3858,4.318,,,,NaN,-0.09883405,-0.1124863,0,-9.13237247,,2.027922,1.3531796,0,-0.03337148,NaN,833.7836,73.8,73.1,,,33.76952219,,4.5,5,13.18149,0.993614,0.70433,,,5.99291358,,268,236.4,269,237.8,29.7,22.6,28.4,21.4,,,,
underway_1200.29967174,29967174,200809020,2008-12-19T18:00:00,20081219180000,MULTIPOINT ((-50.1308 86.4201)),86.4201,-50.1308,52.6,,47.12585449,,9.7,3.34,-1.84,2.41,-0.43,,,1005.77,,,33.14813784,,,7.16,1.4104,4.358,,,,NaN,-0.1449566,-0.165421,0,-9.13237247,,2.027898,1.3531796,0,-0.03337148,NaN,832.4322,71.7,71.4,,,33.72816937,,4.6,5.2,12.84336,0.9939407,0.7025033,,,5.89743722,,268,235.2,266,235.2,29.3,21.7,26.5,18.8,,,4187.14,
underway_1200.29967294,29967294,200809020,2008-12-19T18:20:00,20081219182000,MULTIPOINT ((-50.0978 86.4895)),86.4895,-50.0978,55.2,,48.95507812,,10,1.33,-1.66,3.46,-1.74,,,1006.37,,,33.20711502,,,7.156,1.2792,4.311,,,,NaN,-0.2240238,-0.2514399,0,-9.13237247,,2.02786,1.3531796,-0.03334477,-0.03337148,NaN,832.4322,71.4,70.6,,,33.72647468,,4.6,5.1,NaN,0.9949354,0.7020297,,,5.96577404,,268,228.8,264,227.6,37.3,29.6,29.5,21.5,,,4271.62,
underway_1200.29967414,29967414,200809020,2008-12-19T18:40:00,20081219184000,MULTIPOINT ((-50.0655 86.5599)),86.5599,-50.0655,54,,49.921875,,10.3,0.61,-0.92,1.72,0.48,,,1006.25,,,33.10336198,,,7.132,1.2382,4.315,,,,14.19453,-0.08565618,-0.08932733,0,-9.13237247,,2.02779,1.3531796,0.03334477,-0.03337148,NaN,832.4322,77.2,73.1,,,33.75561531,,3.6,5,NaN,0.9940229,0.7033828,,,5.81937514,,250,204.7,249,204.5,42.4,32.9,33.8,24.2,,,4314.62,
underway_1200.29967534,29967534,200809020,2008-12-19T19:00:00,20081219190000,MULTIPOINT ((-50.0331 86.6303)),86.6303,-50.0331,56.8,,51.28417969,,9.9,2.45,-2.44,3.02,-0.58,,,1006.37,,,32.97885213,,,,1.4268,4.221,,,,14.1952,-0.1350732,-0.1521873,0,-9.13237247,,2.027886,1.3531796,-0.03334477,-0.03337148,NaN,831.4188,76.7,77.1,,,33.71571531,,3.4,4.2,13.51924,0.9917714,0.7112312,,,5.71836906,,261,216.1,259,217.5,38.6,29.9,28.4,19.7,,,4345.34,
underway_1200.29967654,29967654,200809020,2008-12-19T19:20:00,20081219192000,MULTIPOINT ((-50.0023 86.7003)),86.7003,-50.0023,56.8,,49.18029785,,9.7,1.53,-0.32,3.32,-1.8,,,1006.11,,,33.16669577,,,7.122,1.4022,,,,,14.19618,-0.1120119,-0.12572,0,-9.13237247,,2.028026,1.3531796,-0.03334477,-0.03337148,NaN,831.0809,77.9,76.8,,,33.64521636,,3.7,4.3,NaN,0.9914344,0.7127197,,,6.00166585,,269,230,267,231.2,35.5,27.8,30,22.3,,,,
underway_1200.29967774,29967774,200809020,2008-12-19T19:40:00,20081219194000,MULTIPOINT ((-49.9713 86.7706)),86.7706,-49.9713,56,,50.58105469,,9.6,2.96,-1.63,2.32,-1.53,,,1006.32,,,33.48999606,,,7.158,1.7384,4.302,,,,NaN,-0.1976681,-0.2117388,0,-9.13237247,,2.028048,1.3531796,-0.03334477,-0.06674297,NaN,831.0809,78.4,79.1,,,33.744012,,3.9,4.7,NaN,0.9913774,0.7090662,,,6.26717376,,258,216.8,254,217.7,31.6,22.7,20.8,11.8,,,,
underway_1200.29967894,29967894,200809020,2008-12-19T20:00:00,20081219200000,MULTIPOINT ((-49.9399 86.8396)),86.8396,-49.9399,54.5,,48.34533691,,9.8,1.2,-0.64,2.68,-2.77,,,1006.3,,,33.48344698,,,7.142,1.6236,,,,,NaN,-0.1844902,-0.2183557,0,-9.13237247,,2.028054,1.3531796,-0.03334477,-0.03337148,NaN,831.0809,73.8,71.8,,,33.78261766,,4.4,5.4,13.18235,0.9924616,0.7026386,,,6.22096253,,260,222.5,253,219,31.2,23,21.3,12.6,,,4282.37,
underway_1200.29968014,29968014,200809020,2008-12-19T20:20:00,20081219202000,MULTIPOINT ((-49.9082 86.9094)),86.9094,-49.9082,55.5,,49.28466797,,9.8,1.99,-0.23,5.51,-3.58,,,1006.34,,,33.42883166,,,7.113,1.4842,4.304,,,,NaN,-0.210846,-0.244823,0,-9.13237247,,2.028042,1.3531796,-0.03334477,-0.03337148,NaN,831.0809,67.8,68,,,33.7396789,,4.3,5.4,NaN,0.9933345,0.7020297,,,6.20264333,,255,212.4,253,213,34.3,25.3,25.9,16.9,,,4099.58,
underway_1200.29968134,29968134,200809020,2008-12-19T20:40:00,20081219204000,MULTIPOINT ((-49.8768 86.9781)),86.9781,-49.8768,55.5,,49.13635254,,9.8,1.92,-1.97,2.08,-2.82,,,1006.38,,,33.65165279,,,7.121,1.3694,4.316,,,,14.19623,-0.105423,-0.1323368,0,-9.13237247,,2.028032,1.3531796,-0.03334477,-0.03337148,NaN,831.0809,68.6,68.6,,,33.8069089,,4.4,5.3,NaN,0.9936684,0.7016914,,,6.38560358,,257,214.6,253,212.7,33.8,25,24.6,15.6,,,4165.63,
underway_1200.29968254,29968254,200809020,2008-12-19T21:00:00,20081219210000,MULTIPOINT ((-49.8445 87.0459)),87.0459,-49.8445,52.5,,50.28442383,,9.6,2.74,-0.14,2.08,-2.6,,,1006.38,,,33.74668239,,,,1.189,4.317,,,,14.19633,-0.07906725,-0.102561,0,-9.13237247,,2.028048,1.3531796,-0.03334477,-0.03337148,NaN,829.7295,71.5,68.4,,,33.84457089,,4.6,5.5,13.52031,0.9936754,0.7004058,,,6.45429859,,261,222.6,258,225.8,30.4,22,21.1,12.6,,,4107.26,
underway_1200.29968374,29968374,200809020,2008-12-19T21:20:00,20081219212000,MULTIPOINT ((-49.8123 87.1134)),87.1134,-49.8123,53.9,,49.79553223,,10.1,1.77,-1.87,5.79,-2.83,,,1006.63,,,33.81113657,,,7.095,1.1234,4.307,,,,14.19629,-0.1746068,-0.1951968,0,-9.13237247,,2.028042,1.6914746,-0.03334477,-0.03337148,NaN,829.7295,68,67.6,,,33.94403135,,4.1,5.5,13.18227,0.9942138,0.7009471,,,6.42648149,,251,208.3,251,211.3,35.5,26.2,25.1,15.9,,,4204.03,
underway_1200.29968494,29968494,200809020,2008-12-19T21:40:00,20081219214000,MULTIPOINT ((-49.78 87.1805)),87.1805,-49.78,54.7,,51.02050781,,9.8,0.97,-0.25,0.69,-0.83,,,1006.69,,,33.48564261,,,7.127,1.4842,4.314,,,,NaN,-0.2470851,-0.2779073,0,-9.13237247,,3.380094,3.721244,-0.03334477,-0.03337148,NaN,830.4052,67,66.1,,,33.88519024,,4.3,5.8,NaN,0.9943562,0.6990527,,,6.1205798,,247,201.3,247,201.6,35.1,25.6,30.7,21.2,,,,
underway_1200.29968614,29968614,200809020,2008-12-19T22:00:00,20081219220000,MULTIPOINT ((-49.7467 87.248)),87.248,-49.7467,52.5,,46.23046875,,9.9,1.81,-0.84,2.29,-0.46,,,1006.72,,,33.24206848,,,7.143,1.5498,4.3,,,,NaN,-0.2174349,-0.2580567,17.80857736,0,,9.46425,8.795668,0.03334477,0.03337148,NaN,829.7295,67.7,66.7,,,33.76061434,,4.6,5.4,NaN,0.9947603,0.6993232,,,5.97102774,,257,220.4,253,220.8,33.3,24.8,23.1,14.4,,,4088.83,
underway_1200.29968734,29968734,200809020,2008-12-19T22:20:00,20081219222000,MULTIPOINT ((-49.7148 87.3191)),87.3191,-49.7148,58.7,,52.66296387,,10,2.2,-0.64,2.57,-2.28,,,1006.8,,,33.43320217,,,7.14,1.2054,4.304,,,,NaN,-0.2437906,-0.2944461,35.61715473,18.26462454,,28.39276,27.74018,0.2000686,0.1668563,NaN,829.7295,66.6,64,,,33.75498479,,4.5,5.9,13.52036,0.9954364,0.6956697,,,6.1921729,,250,202.1,250,203,34.6,24.7,27.8,17.9,,,4268.07,
underway_1200.29968854,29968854,200809020,2008-12-19T22:40:00,20081219224000,MULTIPOINT ((-49.6837 87.3929)),87.3929,-49.6837,53.6,,48.68041992,,10.2,2.37,-2.46,1.9,-2.01,,,1007.01,,,33.38187208,,,7.152,0.8446,4.322,,,,14.19613,-0.07906725,-0.1058694,151.37291426,118.72085858,,117.62506,118.40322,1.600549,1.401602,NaN,829.7295,65,63.2,,,33.7878436,,4.4,6.1,NaN,0.9973793,0.6939105,,,6.10135847,,247,204.7,246,205.5,32.7,22.4,26.8,16.5,,,4167.17,
underway_1200.29968974,29968974,200809020,2008-12-19T23:00:00,20081219230000,MULTIPOINT ((-49.6508 87.4627)),87.4627,-49.6508,53.9,,50.47668457,,10,1.49,-2.49,1.3,-3.78,,,1007.04,,,33.57735399,,,7.137,1.0086,4.34,,,,NaN,-0.1844902,-0.2249618,169.18150498,136.97997712,,136.55564,140.73068,1.53386,1.401545,NaN,829.3917,65.8,63,,,33.56373662,,4.5,6.1,NaN,0.999425,0.6889714,,,6.5480937,,247,201.5,247,202.4,29.1,19.3,25.2,15.4,,,4515.84,
underway_1200.29969094,29969094,200809020,2008-12-19T23:20:00,20081219232000,MULTIPOINT ((-49.6182 87.532)),87.532,-49.6182,53.5,,51.06994629,,10.3,5.3,-2.74,4.09,-4.28,,,1007.14,,,34.12241941,,,7.143,1.1808,4.311,,,,14.19629,-0.105423,-0.1356369,133.56435025,118.71196469,,122.69654,125.16912,1.200412,1.067807,NaN,829.7295,70.7,66.5,,,33.78365949,,4.7,5.9,NaN,0.9992161,0.6910012,,,6.93659875,,244,197.1,243,196.2,27.2,17.1,24.9,14.8,,,4224,
underway_1200.29969214,29969214,200809020,2008-12-19T23:40:00,20081219234000,MULTIPOINT ((-49.5846 87.6008)),87.6008,-49.5846,52.4,,46.73583984,,9.8,2.74,-1.17,3.25,-3.54,,,1007.13,,,34.05032869,,,7.14,0.9348,4.294,,,,14.19618,-0.06588936,-0.08931601,133.56435025,118.70512324,,120.32952,125.16912,1.200412,1.067746,NaN,829.7295,69.1,67.9,,,33.7926764,,4.7,5.8,13.52017,0.9992756,0.6897157,,,6.84681644,,251,213,248,212.8,28.7,19.6,22,12.7,,,4151.81,
underway_1200.29969334,29969334,200809020,2008-12-20T00:00:00,20081220000000,MULTIPOINT ((-49.5498 87.6699)),87.6699,-49.5498,53.9,,45.97229004,,10.3,,,,,,,1007.28,,,33.94109988,,,7.106,0.9922,4.292,,,,NaN,-0.1251898,-0.1455494,169.18150498,136.9646249,,151.41252,148.17316,1.367136,1.201189,NaN,829.7295,73,70.5,,,33.79149311,,4.6,5.6,13.51897,0.9986466,0.6930986,,,6.72576043,,261,228,257,229.5,29.8,21.3,23.1,14.4,,,4254.72,
underway_1200.29969454,29969454,200809020,2008-12-20T00:20:00,20081220002000,MULTIPOINT ((-49.5145 87.739)),87.739,-49.5145,50.3,,46.74682617,,10.1,,,,,,,1007.5,,,33.96621734,,,7.137,0.6478,,,,,NaN,-0.161429,-0.1852399,525.35310565,447.39717007,,431.2328,422.8686,4.601579,4.037144,NaN,829.7295,74.3,71.1,,,33.74675275,,4.3,6.2,NaN,0.9985943,0.6883625,,,6.79928549,,242,202.4,241,202.1,27.1,17.2,24.4,14.4,,,4445.18,
underway_1200.29969574,29969574,200809020,2008-12-20T00:40:00,20081220004000,MULTIPOINT ((-49.4778 87.8058)),87.8058,-49.4778,48.5,,44.15405273,,10.2,,,,,,,1007.43,,,33.91160533,,,7.128,0.451,4.277,,,,14.19399,-0.1844902,-0.2315445,400.69302406,346.95674798,,338.29,337.9566,4.134752,3.803546,NaN,829.3917,76.6,70.1,,,33.76401628,,4.4,6.2,NaN,0.9989189,0.6775372,,,6.7205673,,244,207.5,243,206.5,27.3,17.2,23.2,13,,,,
underway_1200.29969694,29969694,200809020,2008-12-20T01:00:00,20081220010000,MULTIPOINT ((-49.4408 87.8721)),87.8721,-49.4408,49.2,,43.79150391,,10.3,,,,,,,1007.53,,,33.90286491,,,7.153,0.4182,,,,,NaN,-0.1350732,-0.15877,276.03294246,228.25737156,,239.27,242.8748,2.334134,2.001833,NaN,828.3782,69.2,64.3,,,33.74411815,,4.7,6.7,NaN,0.9995271,0.6657073,,,6.73095315,,252,217.5,248,218.1,27.9,18.8,19.7,10.4,,,,
underway_1200.29969814,29969814,200809020,2008-12-20T01:20:00,20081220012000,MULTIPOINT ((-49.4059 87.9405)),87.9405,-49.4059,52.8,,46.86218262,,9.9,,,,,,,1007.5,,,33.91706509,,,7.143,0.4428,4.303,,,,NaN,-0.2339072,-0.2678962,1041.80186254,940.32391622,,911.119,880.0988,9.269848,8.540278,NaN,828.3782,69.6,63.5,,,33.74957306,,4.8,6.4,NaN,0.9995271,0.6705257,,,6.74133736,,258,224.1,253,224.8,28.9,20.3,19.8,10.9,,,3942.91,
underway_1200.29969934,29969934,200809020,2008-12-20T01:40:00,20081220014000,MULTIPOINT ((-49.3725 88.0093)),88.0093,-49.3725,51.3,,42.05566406,,10,,,,,,,1007.48,,,33.93454111,,,7.141,0.3772,4.289,,,,NaN,-0.1251898,-0.1356001,1397.97340981,1323.75298147,,1212.9086,1235.2332,11.73736,11.47597,NaN,828.3782,66.3,61.9,,,33.74585893,,4.9,6.7,NaN,0.9996611,0.6622636,,,6.76469577,,252,220.2,248,221.5,31.2,22.3,21.4,12.3,,,4015.1,
underway_1200.29970054,29970054,200809020,2008-12-20T02:00:00,20081220020000,MULTIPOINT ((-49.3395 88.0784)),88.0784,-49.3395,51.4,,40.40222168,,9.8,,,,,,,1007.47,,,34.02192481,,,7.156,0.492,4.298,,,,14.19325,-0.1680168,-0.2116684,471.91152492,410.82004179,,402.818,407.8758,4.00124,3.60292,NaN,828.3782,69.1,63.7,,,33.75458037,,5,6.5,13.51738,0.9996104,0.6704586,,,6.85372716,,259,233.7,257,233.4,24.9,16.9,22.7,14.6,,,4068.86,
underway_1200.29970174,29970174,200809020,2008-12-20T02:20:00,20081220022000,MULTIPOINT ((-49.3059 88.1471)),88.1471,-49.3059,53.7,,42.35778809,,10.1,,,,,,,1007.54,,,34.51674346,,,7.136,0.2952,4.314,,,,NaN,-0.08565114,-0.1025269,578.72285344,502.11317156,,493.0316,488.3382,4.934549,4.336848,NaN,828.3782,69.3,62.6,,,33.72164961,,5,7.1,29.39942,0.9995802,0.6602035,,,7.44019752,,251,214.5,249,214.7,36,26.3,27.3,17.5,,,4022.78,
underway_1200.29970294,29970294,200809020,2008-12-20T02:40:00,20081220024000,MULTIPOINT ((-49.2719 88.2152)),88.2152,-49.2719,54.8,,40.13305664,,10.1,,,,,,,1007.75,,,34.74286662,,,7.163,0.3116,4.282,,,,NaN,-0.06917757,-0.09260493,738.97709788,666.44124301,,633.903,640.5234,6.268148,5.604542,NaN,827.0269,79.6,73.4,,,33.74207742,,4.3,5.5,12.50235,0.9989039,0.681579,,,7.67093555,,263,238.5,266,244.4,26.9,18.9,25.8,18.3,,,,
underway_1200.29970414,29970414,200809020,2008-12-20T03:00:00,20081220030000,MULTIPOINT ((-49.237 88.282)),88.282,-49.237,49.1,,37.60620117,,10,,,,,,,1007.95,,,35.4780845,,,7.14,0.246,4.317,,,,13.85383,-0.07576329,-0.1091415,649.92159356,584.27734411,,554.829,560.0434,5.467773,4.903974,NaN,827.0269,72.6,69,,,33.82771682,,4.7,6.2,30.41084,0.9993002,0.6758399,,,8.39631159,,254,226.3,249,226.1,30.8,22.1,21.5,12.5,,,,
underway_1200.29970534,29970534,200809020,2008-12-20T03:20:00,20081220032000,MULTIPOINT ((-49.2002 88.3478)),88.3478,-49.2002,48.6,,39.77600098,,10.1,,,,,,,1008.05,,,35.55784524,,,7.15,0.3198,4.317,,,,NaN,-0.1943498,-0.2116684,1825.13620945,1652.40912437,,1583.4476,1522.29,15.73664,14.27824,NaN,827.6964,68,65.6,,,33.9049657,,4.9,6.8,NaN,0.9994035,0.6729731,,,8.40390484,,256,229.7,253,230.8,27.8,19.3,22,13.4,,,4064.24,
underway_1200.29970654,29970654,200809020,2008-12-20T03:40:00,20081220034000,MULTIPOINT ((-49.1628 88.413)),88.413,-49.1628,47.6,,40.20996094,,9.9,,,,,,,1007.89,,,35.4453159,,,7.14,0.246,4.365,,,,NaN,-0.1021231,-0.1389074,1006.11290157,903.80398247,,859.6274,863.7668,8.669023,7.639524,NaN,827.0269,70.9,64.7,,,33.87585811,,5.2,7.1,30.41135,0.9995195,0.6605076,,,8.31019371,,250,220.7,247,223.1,27.5,18.2,19.9,10.5,,,4584.96,
underway_1200.29970774,29970774,200809020,2008-12-20T04:00:00,20081220040000,MULTIPOINT ((-49.1256 88.4772)),88.4772,-49.1256,50.1,,44.24194336,,10.1,,,,,,,1008.12,,,35.80145571,,,7.149,0.3772,,,,,NaN,-0.0559985,-0.06614639,685.51415418,611.66531041,,582.8498,594.53,5.600974,5.004055,NaN,827.0269,73.4,67.3,,,33.75331881,,5.2,7.8,13.51536,0.9994605,0.6651432,,,8.83025532,,247,210.4,246,210.5,30.5,21.1,25.3,15.8,,,4073.76,
underway_1200.29970894,29970894,200809020,2008-12-20T04:20:00,20081220042000,MULTIPOINT ((-49.0894 88.5432)),88.5432,-49.0894,51.1,,45.73608398,,10.3,,,,,,,1008.59,,,36.13143368,,,7.148,0.3198,,,,,NaN,-0.02305758,-0.05622443,952.65022491,849.02777621,,813.6026,817.721,7.801786,6.938957,NaN,827.3574,82.6,77,,,34.00140401,,3.8,5.2,30.07086,0.9903111,0.687589,,,8.93243988,,259,229.9,258,232,25.6,17.3,22.2,13.9,,,3981.31,
