FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc 
underway_1200.33950003,33950003,201011040,2011-03-22T23:00:00,20110322230000,MULTIPOINT ((-54.2329 126.8938)),126.8938,-54.2329,186.7,189.276,189.5690918,,12.9,1.95,0,2.18,-0.86,0.37,20,998.83,,,34.76275209,,37.18,8.533,0.7544,4.1,261.31778284,334.21,0.184,-8,351.0361,351.2182,,,,37.56992,39.08413,14.69158,15.78996,0,14.50926,94.1,97.3,33.93819441,,33.93770541,,8.1,7.4,-30,7.9026,7.5374,6.3482,,7.49229157,1.7,359,164.3,358,163.1,31.2,18.2,32.2,19.2,62,,5559.44,7.66
underway_1200.33950123,33950123,201011040,2011-03-22T23:20:00,20110322232000,MULTIPOINT ((-54.2862 126.8848)),126.8848,-54.2862,186.8,189.698,192.25524902,,11.6,0.97,-0.94,2.73,-3.15,0.445,150,998.4,,,34.62498889,,37.23,8.248,0.7052,4.106,261.81547635,334.79,0.235,-8,351.7778,350.9736,,,,90.10072,93.24796,38.56546,42.10594,0,14.67116,94.9,97.4,33.91603381,,33.91806433,,8,7.4,-30,7.8498,7.4886,6.2158,,7.35955743,2.24,360,165.2,358,162.7,32.9,21.4,32.6,21.2,62,,5559.32,7.53
underway_1200.33950243,33950243,201011040,2011-03-22T23:40:00,20110322234000,MULTIPOINT ((-54.3584 126.8645)),126.8645,-54.3584,204.5,209.833,210.82763672,,13.1,1.17,-0.02,0.71,-3.86,0.511,190,998.05,,,34.53970828,,37.23,1.863,0.615,4.141,262.67961336,335.95,0.241,-8,351.7708,350.7989,,,,106.3401,108.0199,45.91116,49.12342,0,14.91399,94.9,97.5,33.90439496,,33.90762233,,8,7.2,-30,7.8484,7.4537,6.1363,,7.27549651,2.77,6,131.6,3,135.2,23.5,12.2,29.5,18.2,62,,5559.51,7.45
underway_1200.33950363,33950363,201011040,2011-03-23T00:00:00,20110323000000,MULTIPOINT ((-54.425 126.8103)),126.8103,-54.425,205.8,208.746,209.49279785,,13.2,2.72,0,6.42,-3.66,0.579,260,997.11,,,34.44130945,,37.26,6.412,0.574,4.173,263.19200978,336.59,0.101,-8,352.8096,351.3847,,,,135.6316,148.335,58.76832,63.15681,0,15.35919,95.2,98.4,33.90227072,,33.90227072,,7.8,7.2,-30,7.654,7.3559,6.0108,,7.1715582,1.01,9,138.3,0,134.3,22.8,10.8,31.5,20.3,62,,5559.49,7.35
underway_1200.33950483,33950483,201011040,2011-03-23T00:20:00,20110323002000,MULTIPOINT ((-54.4923 126.7556)),126.7556,-54.4923,206.8,211.569,212.46459961,,13.3,2.05,-1.29,4.21,-4.85,0.6,160,996.47,,,34.42272056,,37.25,4.248,0.574,4.107,263.43097036,336.94,0.097,-8,350.903,351.1753,,,,101.2451,106.7889,44.07697,45.6169,0,15.44011,94.9,98.4,33.87294337,,33.87856896,,7.8,7.1,-30,7.6756,7.314,6.0215,,7.17499681,1.07,9,136.5,1,136.7,21.5,9.6,31,19.7,61,,5559.79,7.35
underway_1200.33950603,33950603,201011040,2011-03-23T00:40:00,20110323004000,MULTIPOINT ((-54.5591 126.7013)),126.7013,-54.5591,205.4,210.007,210.62438965,,13.4,2.54,-0.77,0.7,-1.48,0.605,440,995.79,,,34.27403252,,37.29,4.649,0.3854,4.1,264.28688401,338.22,0,-8,355.7924,352.1453,,,,229.241,248.969,106.5149,115.7918,204.826,15.60202,94.9,98.6,33.8741362,,33.87823442,,8,7.1,-30,7.8469,7.293,5.9305,,7.00973963,1.7,11,139.8,3,138.5,21.8,9.2,31.8,19.9,30,,5559.29,7.2
underway_1200.33950723,33950723,201011040,2011-03-23T01:00:00,20110323010000,MULTIPOINT ((-54.6266 126.6458)),126.6458,-54.6266,205.8,209.447,210.04760742,,13.6,0.97,-0.39,2.63,-3.37,0.605,270,995.21,,,34.1975053,,37.33,2.97,0.451,4.095,264.56719359,338.71,0,-8,351.5605,350.8258,,,,157.2821,169.262,69.78682,73.68398,0,15.60202,94.1,98.8,33.8998732,,33.89872134,,8,7,-30,7.8066,7.244,5.7708,,6.9036522,2.15,9,138.7,3,139.7,22.5,10.2,33.6,21.7,23,,5560.19,7.1
underway_1200.33950843,33950843,201011040,2011-03-23T01:20:00,20110323012000,MULTIPOINT ((-54.6941 126.5904)),126.5904,-54.6941,204.4,208.982,209.53125,,13.5,1.71,-0.28,3.75,-1.81,0.61,460,994.31,,,34.19421923,,37.31,-2.134,0.41,4.087,264.50422347,338.38,0,-8,356.0845,351.9706,,,,246.4245,267.7417,106.5168,119.3009,0,15.58853,94.9,98.9,33.84693917,,33.84320969,,8.3,7,-30,7.905,7.258,5.8191,,6.95628615,1.62,12,140.3,4,140.2,21.1,8.6,32.5,20.5,30,,5559.39,7.15
underway_1200.33950963,33950963,201011040,2011-03-23T01:40:00,20110323014000,MULTIPOINT ((-54.7615 126.5365)),126.5365,-54.7615,205.8,209.105,211.0748291,,13.3,2.56,-1.43,1.07,-3.99,0.613,330,993.86,,,34.16033197,,37.35,5.253,0.3854,4.099,264.55234252,338.68,0,-8,352.3719,350.6164,,,,191.6619,207.4228,82.64089,91.22711,0,15.58848,93.3,98.7,33.88300776,,33.87994944,,8,6.9,-30,7.968,7.202,5.5322,,6.88120519,1.83,13,142.7,8,141.9,22.6,10.1,30.9,18.8,30,,3860.74,7.07
underway_1200.33951083,33951083,201011040,2011-03-23T02:00:00,20110323020000,MULTIPOINT ((-54.829 126.4831)),126.4831,-54.829,203.4,209.095,209.76745605,,13.5,1.42,-0.12,3.01,-4.65,0.632,430,993.03,,,33.76676239,,37.47,,0.3772,,266.57452104,341.23,0.093,-8,353.5925,352.1373,,,,240.0501,252.9697,104.6778,112.2823,0,15.58826,93.6,99.1,33.85345587,,33.85588955,,7.9,6.8,-30,7.81,7.076,5.2243,,6.46540809,1.64,13,149.2,8,148,23.7,10.7,34.1,21.4,61,,3707.9,6.68
underway_1200.33951203,33951203,201011040,2011-03-23T02:20:00,20110323022000,MULTIPOINT ((-54.8976 126.4289)),126.4289,-54.8976,203.6,208.384,209.4543457,,13.6,1.4,-0.47,1.84,-1.84,0.642,350,992.83,,,33.53281865,,37.57,1.137,0.3772,4.096,267.52801088,342.65,0,-8,352.7725,349.359,,,,196.7429,207.4228,86.31298,91.22964,0,15.56154,93.2,99,33.85424083,,33.86072141,,7.6,6.6,-30,7.6466,6.9497,4.7591,,6.19807556,2.28,14,148.6,9,147.2,22.3,9.2,30.5,17.7,23,,3703.3,6.42
underway_1200.33951323,33951323,201011040,2011-03-23T02:40:00,20110323024000,MULTIPOINT ((-54.9631 126.3755)),126.3755,-54.9631,205.3,209.911,210.47058105,,13,1.4,-1.41,4.28,-4.37,0.671,380,992.04,,,32.83102394,,37.78,2.018,0.2952,4.104,271.40882069,347.96,0.068,-8,351.9393,348.5208,,,,206.9288,218.5018,91.82231,98.24481,0,15.75042,93.8,99,33.83056395,,33.81504648,,7.5,6.5,-30,7.4803,6.7811,4.2321,,5.45212063,1.3,15,153.3,10,149.9,24.1,11.9,31,19.1,61,,5559.49,5.71
underway_1200.33951443,33951443,201011040,2011-03-23T03:00:00,20110323030000,MULTIPOINT ((-55.0277 126.3207)),126.3207,-55.0277,208.6,208.605,210.06408691,,13.1,1.34,-0.44,6.58,-7.68,0.672,390,991.1,,,32.78729834,,37.79,1.868,0.369,4.129,271.739578,348.34,0,-8,351.3823,348.7574,,,,212.6591,229.5808,97.33165,101.7534,0,15.7766,93.8,99.2,33.79179938,,33.79090886,,7.4,6.3,-30,7.3689,6.6122,4.2196,,5.42651852,3.55,15,151.6,11,149.7,24.7,12.1,32,19.6,23,,3809.76,5.67
underway_1200.33951563,33951563,201011040,2011-03-23T03:20:00,20110323032000,MULTIPOINT ((-55.0924 126.2649)),126.2649,-55.0924,205.2,211.246,212.10754395,,12.9,1.2,-0.07,2.07,-2.71,0.672,360,990.39,,,32.78729778,,37.78,-4.529,0.3526,4.079,271.93546813,348.6,0,-8,350.8228,348.5828,,,,197.698,213.5778,86.31298,91.22694,0,15.78068,94.4,99.3,33.78753375,,33.78556672,,7.2,6.3,-30,7.2569,6.577,4.216,,5.43181634,2.46,15,150.2,10,148.8,25.3,12.9,34.3,22.1,23,,5559.32,5.67
underway_1200.33951683,33951683,201011040,2011-03-23T03:40:00,20110323034000,MULTIPOINT ((-55.1575 126.2079)),126.2079,-55.1575,205.7,208.551,209.49829102,,13.1,2.23,-0.22,3.11,-2.21,0.674,290,989.31,,,32.79167022,,37.8,3.873,0.328,4.093,271.56450331,348.28,0,-8,352.7725,348.513,,,,191.6465,193.2664,75.29481,84.21267,-204.8271,15.84142,93.9,99.2,33.78575342,,33.78700249,,7.2,6.2,-30,7.244,6.5629,4.2126,,5.43534798,5.59,15,154.6,13,153.3,26.6,14,32.8,20.4,61,,5559.44,5.67
underway_1200.33951803,33951803,201011040,2011-03-23T04:00:00,20110323035959,MULTIPOINT ((-55.2218 126.1525)),126.1525,-55.2218,205.6,209.435,211.05285645,,12.8,4.22,-1.65,3.68,-5.88,0.674,360,988.92,,,32.78073855,,37.77,4.87,0.3526,,272.25583812,348.98,0,-8,351.4075,348.3735,,,,213.3001,223.4258,91.82231,98.24898,0,15.95278,94.4,99.2,33.77629188,,33.7780718,,7.2,6.2,-30,7.1722,6.5348,4.2579,,5.43181634,7.1,18,161.3,15,158.2,27.9,15.2,30.5,17.9,23,,3705.82,5.66
underway_1200.33951923,33951923,201011040,2011-03-23T04:20:00,20110323041959,MULTIPOINT ((-55.2862 126.0961)),126.0961,-55.2862,206.7,208.528,208.99291992,,13.1,2.12,-0.41,6.42,-4.84,0.674,280,987.8,,,32.79713456,,37.78,-1.44,0.3608,4.098,271.8423806,348.57,0,-8,348.3547,348.0591,,,,175.0954,184.0339,75.2943,77.19747,0,15.94604,94.2,99.3,33.77900915,,33.77723019,,7.1,6.2,-30,7.166,6.4713,4.2446,,5.45123796,7.1,13,149.5,10,149.8,24,11.5,31.1,18.7,61,,3706.5,5.68
underway_1200.33952043,33952043,201011040,2011-03-23T04:40:00,20110323043959,MULTIPOINT ((-55.3485 126.0347)),126.0347,-55.3485,216.1,218.186,219.33105469,,12.7,1.6,-0.5,5.84,-6.22,0.674,300,986.89,,,32.79385513,,37.78,-0.723,0.3772,4.089,271.84560579,348.47,0,-8,350.0207,347.8844,,,,182.736,192.9586,77.13279,80.70796,0,16.50562,94.3,99.2,33.77740152,,33.77526348,,7.2,6.2,-30,7.0961,6.436,4.2474,,5.4494726,6.91,20,138.3,13,138.6,21.8,10.4,32.3,21.4,61,,4725.93,5.68
underway_1200.33952163,33952163,201011040,2011-03-23T05:00:00,20110323045959,MULTIPOINT ((-55.4067 125.9591)),125.9591,-55.4067,217.7,218.083,219.44091797,,12.8,2.18,-0.37,4.65,-4.89,0.674,360,986.26,,,32.79276127,,37.79,5.171,0.328,4.09,271.67865913,348.36,0,-8,350.7786,347.7797,,,,201.2052,211.4236,88.14947,91.23181,0,16.60708,93.4,99.2,33.76726058,,33.76779035,,7.4,6.1,-30,7.2481,6.4148,4.2482,,5.45565116,7.1,22,142.3,17,143.6,22.2,10.1,33.7,21.9,61,,3687.94,5.68
underway_1200.33952283,33952283,201011040,2011-03-23T05:20:00,20110323051959,MULTIPOINT ((-55.4645 125.8842)),125.8842,-55.4645,214.2,215.957,217.24365234,,13,1.88,-1.29,5.1,-5.01,0.68,100,985.67,,,32.79931937,,37.77,2.132,0.4182,4.155,272.05691205,348.69,0,-8,347.8312,345.1409,,,,86.27458,90.47821,34.89263,35.08968,0,17.35582,93.6,99.1,33.76550146,,33.76461277,,7.3,6.1,-30,7.061,6.3159,4.2602,,5.46624159,1.8,23,150.5,17,146.8,24,11.8,32.6,20.8,61,,3706.54,5.68
underway_1200.33952403,33952403,201011040,2011-03-23T05:40:00,20110323054000,MULTIPOINT ((-55.5261 125.8184)),125.8184,-55.5261,207.4,210.542,210.83312988,,13.1,1,-0.46,2.93,-2.95,0.68,110,984.4,,,32.78620552,,37.8,,0.4428,,271.70613092,348.44,0,-8,348.7794,347.64,,,,84.68795,87.09298,34.89248,35.09088,-204.8403,17.84117,93.8,99.1,33.7700298,,33.79322176,,7,6.2,-30,6.8468,6.3866,4.2238,,5.42298641,7.1,17,157,15,156.1,28.7,16,33.3,20.7,61,,0,5.66
underway_1200.33952523,33952523,201011040,2011-03-23T06:00:00,20110323060000,MULTIPOINT ((-55.5863 125.7479)),125.7479,-55.5863,216.7,213.597,220.22094727,,13.2,0,0,0,0,0.68,190,983.69,,,32.71296607,,37.81,9.804,0.4592,4.093,272.20204184,349.04,0,-8,348.9233,347.0811,,,,124.8018,132.3321,49.58412,52.63641,0,18.15176,93.8,99.1,33.75917761,,33.75578495,,7.1,6.1,-30,6.8757,6.2735,4.1379,,5.37705133,7.1,22,139.6,15,138,22.1,10.1,32.9,21.5,61,,3706.25,5.6
underway_1200.33952643,33952643,201011040,2011-03-23T06:20:00,20110323062000,MULTIPOINT ((-55.6445 125.672)),125.672,-55.6445,214.7,217.156,216.51306152,,13.1,2.89,-0.77,6.24,-4.68,0.68,170,982.42,,,32.7676204,,37.8,1.306,0.492,4.118,271.82271114,348.64,0,-8,349.606,346.9414,,,,106.6586,110.4819,44.07617,45.61927,-204.8454,18.35413,93.6,99.1,33.76682987,,33.76575173,,7.4,6,-30,7.0129,6.2452,4.2344,,5.42916749,4.7,22,151.1,19,152.2,27.5,15.1,37.5,25.2,61,,3691.78,5.65
underway_1200.33952763,33952763,201011040,2011-03-23T06:40:00,20110323064000,MULTIPOINT ((-55.7029 125.5955)),125.5955,-55.7029,220.1,220.511,221.03942871,,12.8,1.24,-0.57,5.95,-6.59,0.68,290,981.96,,,32.72172018,,37.85,,0.5084,4.128,272.03717622,349.13,0,-8,348.1849,346.5224,,,,156.0065,162.1837,71.62154,73.6946,0,18.48885,93.1,99.1,33.85247557,,33.84709848,,7.1,5.9,-30,6.9298,6.1604,3.8903,,5.29658645,7.1,24,149.6,18,145.5,23.3,11,31.5,19.6,23,,3706.18,5.53
underway_1200.33952883,33952883,201011040,2011-03-23T07:00:00,20110323070000,MULTIPOINT ((-55.7602 125.5175)),125.5175,-55.7602,218.2,222.038,222.35229492,,13,2.27,-1.51,5.13,-3.95,0.68,160,980.87,,,32.25608502,,38.01,6.201,0.5166,4.108,274.12586707,352.03,0,-8,345.9258,345.8933,,,,94.24088,97.8642,38.56556,42.10894,0,18.52951,92.6,99.4,33.79999921,,33.79854337,,7,5.8,-30,6.8805,6.0328,3.5814,,4.81524868,7.1,24,142.8,18,143.3,22.8,11,32.4,20.9,23,,3718.66,5.08
underway_1200.33953003,33953003,201011040,2011-03-23T07:20:00,20110323072000,MULTIPOINT ((-55.8163 125.4403)),125.4403,-55.8163,218.4,220.089,220.77575684,,12.7,1.83,-1,5.64,-5.55,0.68,400,980.57,,,32.19378369,,38.01,3.896,0.492,4.076,275.0413786,353.02,0,-8,350.2982,346.4092,,,,206.9491,220.9638,95.49593,101.7665,0,18.62677,93.9,99.3,33.78885994,,33.78885994,,7.2,5.7,-30,6.747,5.9193,3.5453,,4.75371309,6.29,24,149,19,147.5,23,11.1,30.3,18.6,23,,0,5
underway_1200.33953123,33953123,201011040,2011-03-23T07:40:00,20110323074000,MULTIPOINT ((-55.8722 125.3644)),125.3644,-55.8722,220.1,220.706,223.13232422,,12.6,3.47,-1.74,6.92,-5.93,0.68,170,979.8,,,32.2451579,,37.96,-1.695,0.6068,,275.5812052,353.86,0,-8,343.6316,343.7702,,,,93.9221,99.40294,42.23826,45.61933,0,18.60674,92.4,,33.82349926,,33.82585214,,6.7,,-30,6.6214,5.8198,3.5201,,4.77601538,5.08,18,131.6,13,136.4,21.3,10.1,30.6,19.6,61,,3706.23,5.03
underway_1200.33953243,33953243,201011040,2011-03-23T08:00:00,20110323080000,MULTIPOINT ((-55.9274 125.2862)),125.2862,-55.9274,220.3,222.495,222.74230957,,12.8,1.28,-1.05,2.43,-1.3,0.68,170,979.05,,,32.17082954,,38.01,-0.173,0.615,4.083,275.18468882,353.39,0,-8,344.6581,343.2111,,,,93.92557,97.8642,44.07731,45.6204,0,18.65016,92.6,,33.77343724,,33.77398518,,6.6,,-30,6.422,5.706,3.5337,,4.74211285,7.1,22,138.5,16,140.1,21.2,10,31.4,20.6,23,,3706.18,4.99
underway_1200.33953363,33953363,201011040,2011-03-23T08:20:00,20110323082000,MULTIPOINT ((-55.98 125.204)),125.204,-55.98,221.4,222.891,223.90686035,,12.6,2.69,-0.58,3.43,-1.03,0.68,150,978.73,,,32.23968781,,37.99,6.198,0.7052,4.101,274.77279192,352.86,0,-8,342.4982,341.8505,,,,82.14519,87.09446,36.72903,38.60134,0,18.63067,94.2,99.4,33.77714067,,33.77587147,,6.2,5.5,-30,5.9844,5.6478,3.6041,,4.81881417,7.1,11,121.3,11,125.4,24.2,14.6,28.1,18.3,23,,3706.32,5.06
underway_1200.33953483,33953483,201011040,2011-03-23T08:40:00,20110323084000,MULTIPOINT ((-56.0286 125.1141)),125.1141,-56.0286,227,230.113,230.90515137,,12.6,2.58,-1.5,4.21,-1.45,0.68,100,978.5,,,32.1609965,,38.04,5.008,0.5658,4.105,274.99641487,353.22,0,-8,341.3137,341.9514,,,,47.44044,48.00902,20.2014,21.05586,0,18.63743,94.4,99.3,33.80699688,,33.8108174,,5.9,5.2,-30,5.7436,5.4491,3.4636,,4.69479795,7.1,12,116.1,10,117,26.5,18.1,28.6,20.3,61,,5560.39,4.95
underway_1200.33953603,33953603,201011040,2011-03-23T09:00:00,20110323090000,MULTIPOINT ((-56.0752 125.0215)),125.0215,-56.0752,228.3,229.254,229.96582031,,12.8,1.84,-0.3,3.07,-3.57,0.68,160,978.02,,,32.15880776,,38.02,2.318,0.533,4.084,275.19991639,353.29,0,-8,339.0169,339.1034,,,,63.99684,67.08932,33.05872,35.09282,-204.8517,18.69136,94.7,99.4,33.78293654,,33.78366009,,5.6,5.1,-30,5.4808,5.3064,3.4864,,4.7189061,4.27,1,94.4,10,109.8,21.2,15.6,23.6,15.7,61,,5560.32,4.97
underway_1200.33953723,33953723,201011040,2011-03-23T09:20:00,20110323092000,MULTIPOINT ((-56.1216 124.9279)),124.9279,-56.1216,230.1,230.169,230.66894531,,12.9,2.34,-0.18,3.36,-1.31,0.68,0,977.63,,,32.18722668,,38.03,-0.109,0.738,4.081,274.75815689,352.96,0,-8,339.0791,339.339,,,,9.551871,10.46347,3.673429,5.263958,0,18.69814,94.8,99.3,33.79725319,,33.79761458,,5.4,5,-30,5.2876,5.1346,3.458,,4.73765066,3.35,0,97.4,7,108.2,23.4,17.9,24.8,17.5,23,,5560.32,4.99
underway_1200.33953843,33953843,201011040,2011-03-23T09:40:00,20110323094000,MULTIPOINT ((-56.1676 124.8349)),124.8349,-56.1676,227.7,229.068,229.0045166,,12.2,2.9,-1.86,3.7,-2.18,0.68,0,977.67,,,32.17520329,,38.02,1.812,0.7626,,275.07253125,353.16,0,-8,339.4545,339.8543,,,,5.094396,5.231735,1.836683,1.754602,204.8471,18.71838,95.3,99.4,33.7905449,,33.79181715,,5.3,4.9,-30,5.1583,5.0199,3.4565,,4.72961795,2.48,354,90,5,106.6,21.6,16.9,23.8,16.4,23,,5567.35,4.98
underway_1200.33953963,33953963,201011040,2011-03-23T10:00:00,20110323100000,MULTIPOINT ((-56.2106 124.7371)),124.7371,-56.2106,233.7,232.49,233.56384277,,12.4,1.66,-1.1,4.59,-5.87,0.69,0,977.79,,,32.13039194,,38.03,-0.035,0.7544,4.115,275.33445368,353.71,0.039,-8,337.2256,338.0795,,,,2.547447,2.461993,0,1.754648,0,18.65767,96.3,99.4,33.78883659,,33.7988722,,4.9,4.7,-30,4.9077,4.8762,3.4476,,4.67157416,1.79,351,87.2,3,100.4,25.1,21.8,25.4,19.6,61,,0,4.94
underway_1200.33954083,33954083,201011040,2011-03-23T10:20:00,20110323102000,MULTIPOINT ((-56.2515 124.6366)),124.6366,-56.2515,235.1,235.821,236.42578125,,12.7,2.15,-0.85,3.89,-1.03,0.699,0,977.23,,,32.10853138,,38.04,2.349,0.656,4.1,275.48105158,353.85,0,-8,336.3374,337.5137,,,,1.910668,2.462033,0,1.754656,204.8534,18.68465,96.8,99.2,33.78889898,,33.78798622,,4.8,4.6,-30,4.725,4.7598,3.4448,,4.65727843,2.46,349,75.5,2,90.5,19.7,18.5,21.2,16.8,23,,4711.92,4.91
underway_1200.33954203,33954203,201011040,2011-03-23T10:40:00,20110323104000,MULTIPOINT ((-56.2886 124.5442)),124.5442,-56.2886,235.2,233.872,234.5526123,,9.4,2.13,-0.47,7.13,-5.83,0.699,0,976.88,,,32.12492427,,38.03,8.389,0.7216,4.083,275.36609765,353.57,0,-8,337.24,337.4704,,,,1.910669,1.846566,0,0,-204.8457,18.63743,97.5,99.3,33.77335128,,33.77152866,,4.8,4.6,-30,4.7035,4.7509,3.4562,,4.6921187,2.89,343,80.3,356,95.5,20.1,18.9,21.2,17.6,23,,4694.46,4.94
underway_1200.33954323,33954323,201011040,2011-03-23T11:00:00,20110323110000,MULTIPOINT ((-56.32 124.4675)),124.4675,-56.32,235.9,236.87,237.66723633,,9.4,0.97,-0.35,3.31,-3.39,0.703,0,976.96,,,32.1544344,,38.02,5.646,0.8446,4.112,275.22482576,353.21,0.025,-8,335.0518,336.1431,,,,1.910663,1.846604,1.83675,1.754655,0,18.63743,97.6,99.3,33.77073799,,33.76946579,,4.7,4.5,-30,4.6678,4.699,3.5064,,4.72783276,1.02,343,73.7,358,89.9,17.9,17.4,19,15.9,61,,3701.76,4.97
underway_1200.33954443,33954443,201011040,2011-03-23T11:20:00,20110323112000,MULTIPOINT ((-56.3518 124.3907)),124.3907,-56.3518,233.5,232.61,233.50341797,,9.5,1.27,-0.72,4.86,-4.24,0.706,0,977.06,,,32.28231424,,37.97,3.725,0.8036,4.085,274.60800567,352.64,0,-8,334.9098,335.065,,,,1.910676,2.462159,0,1.754656,0,18.63743,98.3,99.2,33.76947602,,33.77273842,,4.7,4.6,-30,4.6385,4.6983,3.6431,,4.87049151,2.25,338,73.7,350,86.1,19.4,19,20.1,17.6,23,,3707.36,5.11
underway_1200.33954563,33954563,201011040,2011-03-23T11:40:00,20110323114000,MULTIPOINT ((-56.3832 124.3151)),124.3151,-56.3832,233.1,232.346,234.140625,,9.4,2.45,-0.35,2.84,-1.74,0.721,0,976.77,,,32.18066549,,38,3.664,0.8036,,275.1812972,353.31,0.046,-8,334.0718,335.2707,,,,1.910676,2.154353,0,0,0,18.6914,98,99.3,33.75815575,,33.76541972,,4.5,4.4,-30,4.4657,4.5192,3.5961,,4.7617428,0.15,331,70.3,344,81,19.7,20.4,19.3,18,52,,3706.49,5.01
underway_1200.33954683,33954683,201011040,2011-03-23T12:00:00,20110323120000,MULTIPOINT ((-56.4141 124.2401)),124.2401,-56.4141,233.7,192.448,235.61828613,,9.3,0,0,0,0,0.732,0,976.81,,,32.4823353,,37.91,3.841,0.7462,4.089,273.43978818,350.87,0,-8,333.7924,334.9529,,,,1.910676,2.154369,0,0,0,18.82968,98.4,99.3,33.75075932,,33.77109374,,4.4,4.3,-30,4.4081,4.4536,3.9436,,5.09986666,0.292,332,68.7,346,80.5,19.1,20,18.9,17.8,30,,3706.32,5.32
underway_1200.33954803,33954803,201011040,2011-03-23T12:20:00,20110323122000,MULTIPOINT ((-56.4453 124.1657)),124.1657,-56.4453,232.7,233.804,234.49768066,,9.5,2.23,-1.35,2.03,-0.61,0.775,0,976.58,,,32.56212694,,37.9,7.022,0.738,4.079,272.6680265,349.67,0.241,-8,334.4154,334.4698,,,,1.910676,2.154325,0,-1.754656,0,18.94772,98.7,99.4,33.73202024,,33.77315056,,4.3,4.2,-30,4.3286,4.3538,3.9713,,5.18855324,0.133,322,59.3,333,67.3,18.6,20.9,18.1,18.8,62,,4699.63,5.41
underway_1200.33954923,33954923,201011040,2011-03-23T12:40:00,20110323124000,MULTIPOINT ((-56.4768 124.0897)),124.0897,-56.4768,233.3,235.612,235.64575195,,9.5,1.56,-0.38,2.39,-3.07,0.849,0,976.37,,,32.58289571,,37.9,2.854,0.697,4.077,272.34512652,349.45,0.507,-8,333.1984,333.1715,,,,1.910676,1.846631,0,0,0,19.1973,98.8,99.5,33.78249846,,33.78268143,,4.3,4.2,-30,4.2853,4.3077,3.9751,,5.20273182,0.079,320,57.7,331,65.4,18.5,21.4,17.9,19.3,63,,4574.21,5.43
underway_1200.33955043,33955043,201011040,2011-03-23T13:00:00,20110323130000,MULTIPOINT ((-56.5084 124.0131)),124.0131,-56.5084,232.3,235.062,235.87097168,,9.6,1.51,-0.37,3.02,-3,0.927,0,976.41,,,32.54136141,,37.91,4.506,0.779,4.09,272.7959712,350.01,0,-8,329.0987,330.0285,,,,1.910676,1.846572,0,1.754656,0,19.62226,99,99.5,33.79503996,,33.79414124,,4.3,4.2,-30,4.2709,4.3246,3.9596,,5.14422516,0.195,304,39.4,311,42.8,13.8,19,13.2,17.7,30,,3709.44,5.37
underway_1200.33955163,33955163,201011040,2011-03-23T13:20:00,20110323132000,MULTIPOINT ((-56.5411 123.9363)),123.9363,-56.5411,231.2,233.236,233.76159668,,9.6,1.43,-0.33,2.15,-2.67,0.946,0,976.3,,,32.46703691,,37.93,,0.7626,4.083,273.24929917,350.75,0.19,-8,333.0937,333.046,,,,1.910676,2.462312,0,0,-204.8534,19.75716,99.1,99.5,33.82354442,,33.80928251,,4.2,4.1,-30,4.2636,4.2817,3.8476,,5.04481981,0.075,314,50.5,324,57.4,16.4,20,16.1,18.4,62,,4696.27,5.29
