FID,id,set_code,date_time_utc,timestamp_gps_utc,geom,longitude,latitude,ship_course_over_ground_deg,ship_heading_gps_deg,ship_heading_gyro_deg,ship_log_knot,ship_spd_over_ground_knot,pitch_ten_sec_max_deg,pitch_ten_sec_min_deg,roll_ten_sec_max_deg,roll_ten_sec_min_deg,accum_precipitation_owi_mm,ambient_light_owi_candlesperm2,atm_press_hpa,bphase_optode_nounit,chlorophyll_ugperl,conductivity_tsg_mspercm,dew_point_degc,dphase_optode_nounit,flow_rate_tsg_lpermin,fluorescence_nounit,fluoromtr_flow_rate_lpermin,oxy_concen_corr_mmol,oxy_concen_uncorr_mmol,precipitation_rate_owi_mmperh,rad_biometric_medperhr,rad_infrrd_port_wperm2,rad_infrrd_strbrd_wperm2,rad_lcr_port_mmolepersperm2,rad_lcr_strbrd_mmolepersperm2,rad_lcr_wperm2,rad_par_port_wperme,rad_par_strbrd_wperme,rad_slr_port_wperm2,rad_slr_strbrd_wperm2,rad_uv_wperm2,rain_accum_foremst_mm,rel_humidity_port_percent,rel_humidity_strbrd_percent,salinity_optode_psu,salinity_other_psu,salinity_tsg_psu,temp_air_degc,temp_air_port_degc,temp_air_strbrd_degc,temp_biometer_degc,temp_infrrd_snsor_port_degc,temp_infrrd_snsor_strbrd_degc,temp_sea_wtr_degc,temp_sea_wtr_high_res_degc,temp_tsg_degc,visibility_owi_km,wnd_dir_port_corr_deg,wnd_dir_port_uncorr_deg,wnd_dir_strbrd_corr_deg,wnd_dir_strbrd_uncorr_deg,wnd_spd_port_corr_knot,wnd_spd_port_uncorr_knot,wnd_spd_strbrd_corr_knot,wnd_spd_strbrd_uncorr_knot,wthr_indictr_code_owi_nounit,wtr_depth_biometr_m,wtr_depth_m,wtr_temp_optode_degc 
underway_1200.41591468,41591468,201718030,2018-01-20T12:40:05,43120.527831,MULTIPOINT ((-55.513763 127.112247)),127.112247,-55.513763,254.044357,253.315536,253.800003,,9.512068,2.9683,-3.41094,-0.62071,-2.47935,,,989.292205,34.23,1.744511,32.308998,,38.240002,14.084115,314.540933,4.833439,315.036656,342.068335,,,334.058899,333.958191,,,,0.313501,0,0,0,,16.238159,75.494982,76.299508,33.750167,,33.750612,,4.3,4.3,,3.685287,3.810292,4.298664,,4.923,,283.5038,20.94734,275.5038,14.94582,25.375946,34.299999,23.892504,33.24962,,,,5.38
underway_1200.41591588,41591588,201718030,2018-01-20T13:00:05,43120.541715,MULTIPOINT ((-55.529673 127.022369)),127.022369,-55.529673,252.702095,251.714258,252.419456,,8.184126,2.5561,-2.29297,0.63727,-3.3721,,,989.115575,34.169998,1.769297,32.363998,,38.169998,14.129761,317.802277,4.825001,315.216939,342.361064,,,336.865997,337.291138,,,,0.313501,0,7.01604,3.371144,,16.238159,79.596602,76.597323,33.768852,,33.76839,,3.3,3.6,,3.787284,4.029691,4.361065,,4.967611,,295.510304,34.45309,295.020608,34.059273,34.175835,41.59794,32.159474,39.599998,,,,5.471488
underway_1200.41591708,41591708,201718030,2018-01-20T13:20:05,43120.555609,MULTIPOINT ((-55.546017 126.937456)),126.937456,-55.546017,250.420882,251.372081,251.940756,,9.290239,2.02066,-2.15859,3.05747,-2.81375,,,989.290242,34.139999,1.740392,32.429393,,38.139999,14.21498,313.998964,4.813223,315.688161,342.734665,,,334.863724,335.007012,,,,0.470252,0,0,0,,16.25,78.497436,77.90349,33.767508,,33.766177,,4.3,4.3,,3.874627,3.941009,4.422584,,5.044216,,290,28.217038,287.447955,26.130608,27.337443,35.476023,25.611447,33.927757,,,,5.49
underway_1200.41591828,41591828,201718030,2018-01-20T13:40:05,43120.569495,MULTIPOINT ((-55.56252 126.853108)),126.853108,-55.56252,253.403203,251.64918,252.600006,,10.025469,3.02656,-2.8629,0.12684,-2.43417,,,989.35222,34.18,1.831545,32.530618,,38.189999,14.026225,325.992754,4.798297,313.33564,340.070946,,,334.832318,334.419189,,,,0.313501,0,0,0,,16.224621,73.449592,74.603396,33.75818,,33.758619,,4.4,4.4,,4.019938,3.985331,4.551275,,5.167,,285,23.73275,279.524643,19.152465,28.130454,36.557394,26.538937,35.357393,,,,5.6
underway_1200.41591948,41591948,201718030,2018-01-20T14:00:05,43120.583391,MULTIPOINT ((-55.579191 126.766236)),126.766236,-55.579191,242.109015,248.919945,249.597003,,9.846168,3.47239,-2.09148,1.16656,-0.43626,,,989.275281,34.200001,1.736917,32.598,,38.209999,14.246013,313.541754,4.826532,311.825402,338.399994,,,335.581726,335.849014,,,,0.313501,0,0,0,,16.224621,74.203241,74.58971,33.761805,,33.761386,,4.45054,4.5,,4.135949,4.234556,4.622784,,5.240616,,289.876212,28.459284,287.876212,26.240716,27.401452,35.953095,25.75438,34.546905,,,,5.68
underway_1200.41592068,41592068,201718030,2018-01-20T14:20:05,43120.597275,MULTIPOINT ((-55.595856 126.680647)),126.680647,-55.595856,247.565939,249.951057,250.879519,,9.666479,2.67594,-3.86678,1.76554,-1.01524,,,989.332526,34.177864,1.692752,32.613998,,38.18,14.200212,307.73057,4.790399,312.144994,338.923584,,,335.549957,335.505615,,,,0.313501,0,0,0,,16.197559,70.000365,71.302845,33.780212,,33.780616,,4.350183,4.4,,3.921886,4.029284,4.616833,,5.24,,280,22.291403,272.612916,16.781735,27.159526,36.290334,25.617991,35.082805,,,,5.692136
underway_1200.41592188,41592188,201718030,2018-01-20T14:40:05,43120.611151,MULTIPOINT ((-55.613152 126.590051)),126.590051,-55.613152,252.797604,249.882145,250.861143,,9.1387,3.39958,-2.26128,1.23657,0.55035,,,989.437501,34.189999,1.653763,32.638618,,38.200001,14.23336,302.600414,4.831294,311.642609,338.243931,,,337.426699,336.355377,,,,0.313501,0,3.507845,0,,16.197559,72.746044,72.306883,33.775198,,33.775619,,4.2,4.4,,3.947315,4.132824,4.656895,,5.273,,284.544891,24.65449,276.634673,18.780804,24.165021,32.926934,22.549583,31.772446,,,,5.71
underway_1200.41592308,41592308,201718030,2018-01-20T15:00:05,43120.625056,MULTIPOINT ((-55.629131 126.519974)),126.519974,-55.629131,249.779825,245.235938,246.039959,,7.954745,2.96524,-2.30759,2.24414,-5.51112,,,989.737474,34.099998,1.625817,32.743,,38.099998,14.123835,298.923316,4.79145,311.990666,338.682846,,,336.196883,336.314667,,,,-0.000063,0,0,0,,16.184031,74.847418,74.779205,33.768573,,33.767753,,4.4,4.4,,4.027183,4.168091,4.785998,,5.399624,,283,27.31388,279.4484,24.08648,23.839103,30.50356,22.559488,29.45872,,,,5.847861
underway_1200.41592428,41592428,201718030,2018-01-20T15:20:05,43120.638933,MULTIPOINT ((-55.647047 126.446706)),126.446706,-55.647047,257.197914,255.819785,256.217959,,8.809716,6.07315,-4.4028,1.28106,-1.69532,,,989.98999,34.130001,1.709401,32.855382,,38.130001,14.217141,309.921244,4.805261,310.04846,336.379221,,,335.95282,335.968002,,,,0.313501,0,0,0,,16.15358,81.099998,80.005795,33.783001,,33.781149,,3.4,3.5,,3.699886,3.842574,4.900393,,5.512617,,281.116623,16.832507,267.441688,7.24839,18.243507,25.34665,17.272132,24.758312,,,,5.942308
underway_1200.41592548,41592548,201718030,2018-01-20T15:40:05,43120.652836,MULTIPOINT ((-55.662611 126.351214)),126.351214,-55.662611,254.337965,252.77104,253.5,,10.987821,3.09422,-4.04592,2.48526,-3.44852,,,989.432151,34.182477,1.659695,32.938,,38.189999,14.109497,303.380952,4.840284,307.578524,333.780171,,,336.092392,335.520081,,,,0.313501,0,0,0,,16.1299,76.748033,76.788598,33.788753,,33.788379,,4.3,4.3,,4.005402,3.974435,4.968459,,5.599621,,299,32.196109,301,32.713173,24.213232,31.994609,22.684206,30.351196,,,,6.04
underway_1200.41592668,41592668,201718030,2018-01-20T16:00:05,43120.66672,MULTIPOINT ((-55.680031 126.261049)),126.261049,-55.680031,249.829344,254.762072,255.523554,,9.753267,4.66224,-3.96326,3.62515,-4.40192,,,989.219177,34.16,1.636197,32.959,,38.16,14.252017,300.289119,4.809505,307.935235,334.253761,,,336.150513,335.748337,,,,0.31347,0,0,0,,16.1299,78.704074,78.106914,33.791768,,33.791379,,4.2,4.3,,4.106963,4.168733,4.984764,,5.62,,300.137641,31.141292,298.56517,29.126798,23.546317,31.514494,21.996545,30.171741,,,,6.052319
underway_1200.41592788,41592788,201718030,2018-01-20T16:20:05,43120.680595,MULTIPOINT ((-55.695312 126.163993)),126.163993,-55.695312,255.406895,255.347189,255.487618,,11.369413,1.95062,-1.97097,1.76379,-3.618,,,989.374935,34.209999,1.609964,32.938999,,38.209999,14.138534,296.837306,4.811314,306.772136,333.014909,,,335.667236,335.103512,,,,0.156751,0,0,0,,16.124825,78.161513,77.602132,33.780998,,33.780379,,4.4,4.4,,4.092487,4.048486,5.005155,,5.60862,,307.157337,32.636535,307.157337,31.6736,20.258959,29.168532,18.777029,27.768533,,,,6.05501
underway_1200.41592908,41592908,201718030,2018-01-20T16:40:05,43120.6945,MULTIPOINT ((-55.710523 126.06563)),126.06563,-55.710523,253.4335,254.494248,255.300003,,10.404205,3.1551,-1.12019,1.69271,-0.89168,,,989.162489,34.18,1.5884,32.972,,38.187328,14.198801,294,4.816581,307.23607,333.313348,,,335.846985,335.708801,,,,0,0,0,0,,16.116369,75.347663,75.877755,33.783001,,33.783001,,4.2,4.3,,3.969115,4.013463,5.03721,,5.644,,298,29.851615,295.586024,27.696241,24.783896,33.086024,23.110581,31.627422,,,,6.072671
underway_1200.41593028,41593028,201718030,2018-01-20T17:00:05,43120.70838,MULTIPOINT ((-55.725624 125.968698)),125.968698,-55.725624,254.899994,252.764465,253.315963,,11.279,3.88216,-3.33345,-0.55418,-2.58765,,,989.142153,34.150002,1.650484,33.137621,,38.150002,14.124559,302.168912,4.797223,305.460999,331.407017,,,336.579773,336.223145,,,,0,0,0,0,,16.10622,74.709638,74.821901,33.776001,,33.777862,,4.3,4.3,,4.179429,4.171129,5.227671,,5.836759,,300.372563,31.69805,299.558844,30.591191,23.900929,31.737256,22.303222,30.237256,,,,6.27
underway_1200.41593148,41593148,201718030,2018-01-20T17:20:05,43120.72228,MULTIPOINT ((-55.74166 125.871437)),125.871437,-55.74166,251.879644,254.375667,255.197901,,11.368012,2.66907,-2.43835,1.80214,-1.6182,,,989.223067,34.169998,1.467777,33.139249,,38.169998,14.199123,278.128497,4.802911,304.884356,330.766896,,,336.279358,335.463593,,,,-0.313501,0,0,0,,16.08931,72.853938,73.517103,33.790001,,33.790625,,4.4,4.4,,4.251826,4.184349,5.212552,,5.825,,302.59988,32.519737,301.79964,31.079543,22.508792,30.659868,20.939809,29.239893,,,,6.27701
underway_1200.41593268,41593268,201718030,2018-01-20T17:40:05,43120.736165,MULTIPOINT ((-55.757839 125.775612)),125.775612,-55.757839,255.065792,253.592876,254.462598,,11.01427,2.725644,-0.788387,1.633519,-3.20527,,,988.83112,34.19719,1.5048,33.360623,,38.200001,14.19493,283,4.826998,301.292954,326.758754,,,336.327471,335.976746,,,,0,0,0,0,,16.08931,72.61699,72.474062,33.756001,,33.754756,,4.5,4.5,,4.244603,4.244773,5.548912,,6.110868,,298.786364,29.147045,298.393182,28.071818,20.155878,28.960682,18.855562,27.760682,,,,6.52281
underway_1200.41593388,41593388,201718030,2018-01-20T18:00:05,43120.750049,MULTIPOINT ((-55.775624 125.67544)),125.67544,-55.775624,252.492498,252.856089,253.600006,,11.2366,2.00887,-2.13049,-0.00866,-1.75054,,,988.865121,34.139999,1.55759,33.469371,,38.139999,14.085738,289.946114,4.797365,301.688995,327.326614,,,336.856384,336.82373,,,,-0.000031,0,0,0,,16.08931,81.786246,79.343551,33.844002,,33.842109,,3.7,3.9,,4.019938,4.187814,5.499408,,6.14463,,297.613916,30.650615,297,29.29809,24.151362,32.452524,22.654412,31.091133,,,,6.58
underway_1200.41593508,41593508,201718030,2018-01-20T18:20:05,43120.763935,MULTIPOINT ((-55.792413 125.574515)),125.574515,-55.792413,252.600006,255.901764,256.847249,,11.214,1.79514,-2.39982,-0.13529,-1.71385,,,988.567291,34.169998,1.539776,33.437,,38.18,14.189868,287.602073,4.827798,301.268434,326.638102,,,331.743057,332.525085,,,,0.156751,0,0,0,,16.094385,83.400002,81.725113,33.799999,,33.800625,,3.6,3.508372,,3.253847,3.380809,5.544015,,6.150374,,314,34.76579,316.6203,35.599998,19.204551,27.03797,18.00603,25.57594,,,,6.566876
underway_1200.41593628,41593628,201718030,2018-01-20T18:40:05,43120.777824,MULTIPOINT ((-55.809951 125.470352)),125.470352,-55.809951,250.800003,254.871185,255.54236,,9.943,5.29815,-3.82913,2.63083,-3.03536,,,988.28354,34.150002,1.583859,33.461373,,38.150002,14.131744,293.40249,4.809691,301.485676,327.064087,,,334.262543,333.798599,,,,0.313501,0,0,0,,16.116369,83.244133,81.800003,33.814999,,33.814999,,4,4,,3.801865,3.749344,5.537643,,6.164,,314.626937,40.349225,317.626937,41.811919,22.347184,28.525388,21.032135,26.888081,,,,6.583279
underway_1200.41593748,41593748,201718030,2018-01-20T19:00:05,43120.791713,MULTIPOINT ((-55.82655 125.370389)),125.370389,-55.82655,247,256.276764,257.307174,,10.235,2.59917,-2.17106,-0.7191,-1.6413,,,988.064147,34.130001,1.565112,33.404999,,38.130001,14.144725,290.935751,4.818962,302.621002,328.216858,,,335.170163,334.455383,,,,0.313533,0.718975,0,0,,16.116369,78.825611,78.410243,33.804001,,33.80338,,3.9,3.810241,,3.889144,3.871877,5.509018,,6.110621,,312.365863,36.480482,315.731727,37.799999,20.821199,27.446345,19.581902,25.919518,,,,6.53
underway_1200.41593868,41593868,201718030,2018-01-20T19:20:05,43120.805609,MULTIPOINT ((-55.843337 125.268265)),125.268265,-55.843337,256.495109,256.824797,257.474198,,11.230375,2.36012,-4.12834,1.57722,-1.35145,,,987.943726,34.060001,1.503588,33.619626,,38.049999,14.222458,282.84058,4.831424,301.34201,326.764182,,,335.529938,334.796428,,,,3.135013,4.134144,3.50802,2.528189,,16.12652,76.786771,76.809559,33.82,,33.822508,,4.2,4.1,,3.976366,3.889983,5.685176,,6.333746,,308,32.659092,310,32.995001,19.936092,28.035909,18.714073,26.692272,,,,6.76
underway_1200.41593988,41593988,201718030,2018-01-20T19:40:05,43120.819485,MULTIPOINT ((-55.860015 125.164004)),125.164004,-55.860015,252.17083,255.501194,256.353644,,10.891337,4.1144,-2.53868,1.026,-0.73656,,,987.865855,34.09,1.443,33.685001,,38.09,14.228398,274.868394,4.793809,300.083475,325.354917,,,334.606079,333.951447,,,,17.556068,16.896384,12.278072,10.11343,,16.1299,78.970243,78.509737,33.841999,,33.842629,,4.2,4.1,,3.947318,3.862469,5.748483,,6.38737,,313.35227,34.363633,314.295459,33.494318,16.909296,23.457951,15.640596,22.222724,,,,6.803404
underway_1200.41594108,41594108,201718030,2018-01-20T20:00:05,43120.833389,MULTIPOINT ((-55.876973 125.055902)),125.055902,-55.876973,249.842,257.300928,258.24869,,11.977716,3.39253,-2.4871,1.10342,-1.96837,,,987.624789,34.080002,1.449159,33.695627,,38.07,14.237774,275.678756,4.813,300.234985,325.55422,,,335.061523,334.694305,,,,43.576668,40.981873,36.834213,26.126368,,16.116369,76.940442,77.199997,33.839001,,33.839001,,4.3,4.2,,4.172198,4.095999,5.783752,,6.402627,,319.655166,37.072398,321.310331,37.258596,17.705256,25.234484,16.555232,23.937934,,,,6.81
underway_1200.41594228,41594228,201718030,2018-01-20T20:20:05,43120.847267,MULTIPOINT ((-55.894299 124.947363)),124.947363,-55.894299,253.409093,255.784963,256.543359,,11.674147,1.22582,-0.84716,0.45089,-0.71695,,,987.283914,34.136288,1.415199,33.495374,,38.136288,14.208333,271.210363,4.790091,301.525935,327.165682,,,336.017944,335.347817,,,,66.148758,63.267805,36.834213,32.025864,,16.096069,76.184815,76.36236,33.865002,,33.865002,,4.3,4.210393,,4.193931,4.098998,5.51802,,6.151376,,336.661932,49.519603,341.661932,51.990058,18.866354,23.939488,17.88929,22.207102,,,,6.596288
underway_1200.41594348,41594348,201718030,2018-01-20T20:40:05,43120.861158,MULTIPOINT ((-55.911976 124.838532)),124.838532,-55.911976,250.479834,256.258304,256.899994,,11.427932,2.95767,-2.66863,1.74315,-2.54227,,,987.255242,34.139999,1.354344,33.469002,,38.139999,14.213238,263.203109,4.78851,301.746002,327.181605,,,335.380534,335.136673,,,,86.526305,83.936501,43.850258,40.453728,,16.08931,76.642005,76.400002,33.818001,,33.818001,,4.3,4.2,,4.15046,4.157864,5.552889,,6.168626,,327.3276,42.865089,333.3276,45.99871,18.354505,24.135341,17.627517,22.635341,,,,6.58
underway_1200.41594468,41594468,201718030,2018-01-20T21:00:05,43120.875049,MULTIPOINT ((-55.930592 124.730349)),124.730349,-55.930592,250.822477,256.475202,257.363428,,12.259695,1.28229,-1.38939,1.11113,-1.19698,,,986.759498,34.145977,1.259056,33.475366,,38.145977,14.240289,250.665285,4.839282,301.405453,326.994379,,,335.424842,335.666885,,,,119.444056,106.943573,61.390388,47.196011,,16.08931,76.842075,76.688415,33.821999,,33.821999,,4.1,4,,4.0562,4.128265,5.546918,,6.172366,,324.649265,42.527242,328.649265,44.064927,20.415672,26.937684,19.225753,25.270147,,,,6.595976
underway_1200.41594588,41594588,201718030,2018-01-20T21:20:05,43120.888938,MULTIPOINT ((-55.949948 124.622491)),124.622491,-55.949948,252.023455,256.161881,257,,12.172039,1.77232,-1.91638,1.32579,-0.39914,,,986.397118,34.169998,1.054445,33.518002,,38.174177,14.229433,223.742739,4.817669,300.095001,325.389874,,,337.631348,336.13089,,,,162.080124,129.407494,89.454514,57.309437,,16.04871,76.440409,76.599998,33.813999,,33.814633,,4.3,4.2,,4.641584,4.274689,5.602654,,6.228366,,330.222978,45.211487,335.905409,47.884463,19.143893,24.887161,18.293852,23.287162,,,,6.66
underway_1200.41594708,41594708,201718030,2018-01-20T21:40:05,43120.902832,MULTIPOINT ((-55.970216 124.51513)),124.51513,-55.970216,247.754149,256.565788,257.251641,,11.652585,2.7532,-2.21932,0.86451,-0.07398,,,986.323067,34.205997,1.09881,33.255746,,38.209999,14.238,229.580311,4.820485,303.068249,329.006024,,,340.917267,336.067184,,,,125.400482,122.22118,66.652412,61.523212,,15.91339,76.35868,76.56765,33.883999,,33.883999,,4.3,4.1,,5.179681,4.503505,5.152099,,5.863118,,345.932493,49.58917,352.554155,53.417583,14.325504,17.482419,14.092673,16.213501,,,,6.34
underway_1200.41594828,41594828,201718030,2018-01-20T22:00:05,43120.916718,MULTIPOINT ((-55.990753 124.404159)),124.404159,-55.990753,249.878179,256.232019,257.044547,,11.647725,3.88492,-2.36684,4.66984,-2.00713,,,985.890015,34.23,0.858729,33.057265,,38.234168,14.261524,197.990683,4.799348,304.767914,330.787496,,,338.892541,336.197739,,,,503.796384,225.026596,289.412765,248.621849,,15.828821,75.917157,77.085974,33.803001,,33.803001,,4.4,4.3,,5.700109,4.461658,5.113343,,5.72,,353.087582,58.165927,108.881824,61.94841,16.698143,18.991242,16.296525,17.491242,,,,6.174167
underway_1200.41594948,41594948,201718030,2018-01-20T22:20:05,43120.930591,MULTIPOINT ((-56.011075 124.290801)),124.290801,-56.011075,254.050397,256.481658,256.700012,,11.677024,2.22152,-1.7049,1.31754,-0.6708,,,985.635338,34.244337,0.916532,32.946635,,38.254335,14.251994,205.596273,4.819115,305.812699,331.858316,,,338.077972,333.068475,,,,621.045898,727.731286,433.235931,393.576644,,15.69689,76.039606,76.900002,33.772999,,33.773635,,4.5,4.3,,5.835005,5.011619,5.004087,,5.624,,355.890011,62.447027,0.593341,66.231685,18.340547,19.378003,17.833653,17.818669,,,,6.07
underway_1200.41595068,41595068,201718030,2018-01-20T22:40:05,43120.944498,MULTIPOINT ((-56.029626 124.177191)),124.177191,-56.029626,253.131537,259.020739,259.79189,,12.42936,3.05657,-2.53212,0.67107,-0.84702,,,985.152166,34.299999,0.930756,32.857098,,38.310001,14.210302,207.467909,4.810691,305.960589,332.368194,,,339.190247,335.835922,,,,578.723328,568.49054,333.242798,310.130402,,15.65629,76.1596,76.571984,33.861,,33.86417,,4.4,4.3,,5.72143,5.079549,4.489554,,5.432295,,103.9274,64.10642,5.1291,69.074181,19.369499,20.05157,18.951003,18.32254,,,,5.940984
underway_1200.41595188,41595188,201718030,2018-01-20T23:00:05,43120.958374,MULTIPOINT ((-56.046954 124.062701)),124.062701,-56.046954,253.64,258.163888,258.947997,,11.32912,3.156698,-1.584617,0.334505,-3.483711,,,984.560452,34.369999,0.8892,32.419998,,38.389999,14.145026,202,4.780305,310.149887,336.897827,,,340.149292,338.082855,,,,468.050934,517.087341,271.868317,256.206635,,15.68335,76.099998,76.585357,33.799,,33.799,,4.4,4.3,,5.757935,5.250828,4.384323,,5.002,,2.2837,68.689338,8.2837,72.301411,19.679451,19.746081,18.950206,17.97445,,,,5.495478
underway_1200.41595308,41595308,201718030,2018-01-20T23:20:05,43120.972269,MULTIPOINT ((-56.063981 123.947789)),123.947789,-56.063981,259,258.945648,259.350041,,11.984,1.63942,-0.37453,1.18708,0.18186,,,984.117662,34.349998,0.90744,32.454364,,38.369999,14.258255,204.4,4.784279,310.214996,336.762497,,,340.921356,338.553012,,,,633.257019,629.420896,342.031921,313.515639,,15.70703,78.077841,78.05911,33.779999,,33.779363,,4.4,4.3,,5.84389,5.368411,4.442077,,5.06,,3,68.393541,8,71.517053,20.146337,20.257618,19.37366,18.512915,,,,5.53
underway_1200.41595428,41595428,201718030,2018-01-20T23:40:05,43120.986156,MULTIPOINT ((-56.081148 123.833343)),123.833343,-56.081148,254.740004,0,259.200012,,11.82908,0,0,0,0,,,983.719787,34.349998,0.876552,32.459,,38.369999,14.20568,200.335751,4.811154,310.093994,336.694663,,,338.095342,337.576752,,,,867.106538,931.727783,489.352859,465.217834,,15.72733,79.762237,79.914525,33.777,,33.777,,4.4,4.314524,,5.639301,5.482272,4.432789,,5.068,,11.460654,76.156143,16,78.995492,19.514063,17.653935,18.865667,16.173033,,,,5.54
underway_1200.41595548,41595548,201718030,2018-01-21T00:00:05,43121.000047,MULTIPOINT ((-56.098438 123.715984)),123.715984,-56.098438,256.428689,257.917065,258.796089,,11.942536,2.87069,-2.16898,1.52089,-2.95867,,,983.003772,34.34,0.853185,32.450001,,38.360001,14.115126,197.26114,4.814923,310.325989,336.882217,,,340.546259,341.406128,,,,867.126054,969.111938,466.575497,453.403427,,15.737481,80.289839,80.241723,33.777,,33.777,,4.5,4.5,,6.1912,6.229135,4.419654,,5.057,,12.949285,75.569569,17.949285,79.195841,18.107547,15.873732,17.708506,14.547464,,,,5.54
underway_1200.41595668,41595668,201718030,2018-01-21T00:20:05,43121.013943,MULTIPOINT ((-56.115397 123.601267)),123.601267,-56.115397,256.581175,93.788719,258.899994,,11.733435,0.87532,-1.11756,1.61579,-1.73762,,,982.351584,34.324977,0.877064,32.472,,38.34,14.198195,200.403109,4.794909,310.196541,336.829955,,,340.85321,342.594147,,,,642.013123,661.052216,352.55603,334.582703,,15.68674,80.237664,80.915082,33.762001,,33.760723,,4.6,4.4,,5.84632,6.077443,4.471086,,5.098276,,18.2554,80.640662,24.2554,86.691741,18.533003,16.070139,18.623335,14.8723,,,,5.58
underway_1200.41595788,41595788,201718030,2018-01-21T00:40:05,43121.027827,MULTIPOINT ((-56.132407 123.484088)),123.484088,-56.132407,253.909281,257.735194,258.426051,,11.297733,1.868071,-1.261867,2.1064,-0.575952,,,981.6623,34.290001,0.880181,32.581642,,38.310001,14.263894,200.813278,4.794897,309.57337,335.940293,,,337.886292,339.893341,,,,838.893311,850.489136,466.566711,440.772171,,15.73748,79.800003,80.961933,33.745998,,33.745998,,4.8,4.4,,5.930303,6.05625,4.63177,,5.238283,,31.023134,98.461173,31.755784,98.657834,20.119327,14.865037,19.637767,14.238302,,,,5.694971
underway_1200.41595908,41595908,201718030,2018-01-21T01:00:05,43121.041723,MULTIPOINT ((-56.14889 123.364587)),123.364587,-56.14889,255.482781,258.263119,258.931027,,11.029324,5.1351,-4.39727,1.90284,-3.2011,,,980.813755,34.259998,0.915544,32.747002,,38.27,14.150573,205.466321,4.786262,307.97699,334.239805,,,341.541447,340.915253,,,,659.545031,680.822662,347.293831,331.204666,,15.80514,80.435726,82.183324,33.772999,,33.772353,,5,4.4,,6.202804,5.925488,4.760132,,5.399646,,28.043183,92.069431,31.521591,95.95216,20.35359,14.630568,20.364677,13.906647,,,,5.87
underway_1200.41596028,41596028,201718030,2018-01-21T01:20:05,43121.055607,MULTIPOINT ((-56.164859 123.244609)),123.244609,-56.164859,257.566657,258.172828,258.844435,,12.652111,1.39095,-0.96388,2.04001,-1.13441,,,980.460673,34.209999,0.889263,32.952286,,38.220001,14.244073,202.008282,4.812327,306.564832,332.631166,,,342.808502,339.448815,,,,827.508362,855.65868,441.995392,428.108482,,15.91339,81.235171,83.889289,33.762001,,33.762644,,5.2,4.4,,6.5463,5.829975,5.023568,,5.641644,,32.143872,98.973357,33.83992,99.995845,22.476918,16.105573,22.107555,15.451976,,,,6.074855
underway_1200.41596148,41596148,201718030,2018-01-21T01:40:05,43121.06948,MULTIPOINT ((-56.181593 123.125535)),123.125535,-56.181593,258.4516,258.429056,258.404394,,12.271216,2.89782,-1.95981,0.40468,-2.86731,,,980.046414,34.220001,0.98003,33.004002,,38.224675,14.121958,213.951295,4.797001,305.619909,331.714036,,,342.402557,336.641663,,,,794.277771,870.028198,406.913452,416.299393,,16.04195,83.235478,86.5,33.798,,33.798648,,4.8,4.081627,,5.911084,5.116061,5.033096,,5.664,,22.899741,94.955014,25.899741,98.067481,24.579734,18.65013,24.357407,17.840104,,,,6.125325
underway_1200.41596268,41596268,201718030,2018-01-21T02:00:05,43121.083387,MULTIPOINT ((-56.199787 123.005549)),123.005549,-56.199787,252.687525,257.104149,258.394316,,12.438876,2.40664,-2.50353,0.73411,-1.8435,,,979.048293,34.240002,0.910701,32.896,,38.25,14.177318,204.829016,4.798083,306.381989,332.607006,,,342.351074,338.251297,,,,825.309082,859.058197,436.716431,427.228653,,16.1502,84.135435,87.435014,33.787998,,33.789285,,5.1,4.2,,6.398832,5.522751,4.914391,,5.550715,,44,121.636482,39.220722,115.146845,25.413823,16.036484,25.28864,16.768917,,,,6.03
underway_1200.41596388,41596388,201718030,2018-01-21T02:20:05,43121.097272,MULTIPOINT ((-56.218903 122.886454)),122.886454,-56.218903,250.502699,257.960351,258.626182,,13.133826,0.94442,-0.58013,1.00202,-0.97328,,,978.534984,34.220001,0.962065,32.951,,38.220001,14.247104,211.587565,4.81785,306.091003,332.247224,,,344.281342,336.483861,,,,643.19574,671.264737,327.955627,318.54892,,16.200939,84.632042,89.055934,33.785999,,33.786638,,5,4.1,,6.151745,4.990217,4.957068,,5.616361,,44.5016,114.658147,40.929714,109.550158,21.420271,12.54952,21.475894,13.342492,,,,6.09
underway_1200.41596508,41596508,201718030,2018-01-21T02:40:05,43121.111167,MULTIPOINT ((-56.24001 122.765606)),122.765606,-56.24001,252.268928,256.904322,257.613793,,12.622975,4.339759,-5.894689,0.967062,-1.69,,,977.819582,34.380001,0.948283,32.293717,,38.400002,14.212209,209.774093,4.794401,311.023938,337.803481,,,339.683028,333.719833,,,,930.632195,1002.630188,487.558753,487.938736,,16.23139,85.366012,89.400002,33.764999,,33.763078,,5.1,4.1,,6.151747,4.918226,4.244462,,4.893641,,48.8264,125.850361,43.4132,119.957821,22.400915,12.05208,23.869141,14.34132,,,,5.415509
