ascat_1,ascat_2,ascat_3,date
-65.0495,135.4637,1,2016196
-65.0422,135.4808,0,2016197
-65.0348,135.498,1,2016198
-65.0566,135.4471,1,2016199
-65.0534,135.4152,0,2016200
-65.0501,135.4001,1,2016201
-65.0501,135.4001,1,2016202
-65.0501,135.4001,1,2016203
-65.0567,135.4158,1,2016204
-65.0567,135.4158,1,2016205
-65.0567,135.4158,1,2016206
-65.0567,135.4158,1,2016207
-65.0505,135.412,0,2016208
-65.0364,135.4009,1,2016209
-65.0089,135.3348,1,2016210
-65.0376,135.4206,0,2016211
-65.0662,135.5063,1,2016212
-65.0442,135.4196,1,2016213
-65.0493,135.4078,0,2016214
-65.0587,135.4012,0,2016215
-65.0638,135.3992,1,2016216
-65.0561,135.4482,1,2016217
-65.0561,135.4482,1,2016218
-65.0561,135.4482,1,2016219
-65.0561,135.4482,1,2016220
-65.0665,135.4396,0,2016221
-65.0769,135.4309,1,2016222
-65.0769,135.4309,1,2016223
-65.0769,135.4309,1,2016224
-65.0698,135.4475,1,2016225
-65.0698,135.4475,1,2016226
-65.0698,135.4475,1,2016227
-65.0873,135.4222,0,2016228
-65.1048,135.3968,1,2016229
-65.0695,135.5164,1,2016230
-65.0736,135.4914,0,2016231
-65.0776,135.4663,1,2016232
-65.0776,135.4663,1,2016233
-65.0776,135.4663,1,2016234
-65.0776,135.4663,0,2016235
-65.0776,135.4663,1,2016236
-65.0776,135.4663,1,2016237
-65.0806,135.4904,0,2016238
-65.0836,135.5145,1,2016239
-65.0836,135.5145,1,2016240
-65.0836,135.5145,1,2016241
-65.0574,135.4512,1,2016242
-65.0588,135.4543,0,2016243
-65.0627,135.464,1,2016244
-65.0818,135.5439,1,2016245
-65.0658,135.5221,0,2016246
-65.0497,135.5002,1,2016247
-65.0752,135.5594,1,2016248
-65.0628,135.5631,1,2016249
-65.0825,135.5994,0,2016250
-65.1021,135.6583,1,2016251
-65.0968,135.7133,1,2016252
-65.1242,135.712,1,2016253
-65.1347,135.8739,1,2016254
-65.1255,135.902,0,2016255
-65.1162,135.9283,1,2016256
-65.1349,136.04,1,2016257
-65.1556,135.9653,0,2016258
-65.1675,135.847,1,2016259
-65.1463,135.7659,1,2016260
-65.1509,135.8113,1,2016261
-65.141,135.6849,1,2016262
-65.1426,135.7425,0,2016263
-65.1457,135.8494,0,2016264
-65.1473,135.907,1,2016265
-65.124,135.8793,1,2016266
-65.124,135.8793,1,2016267
-65.124,135.8793,1,2016268
-65.124,135.8793,1,2016269
-65.1521,135.8457,1,2016270
