ascat_1,ascat_2,ascat_3,date
-77.0519,-155.1181,1,2017007
-77.1554,-155.2048,1,2017008
-77.1554,-155.2048,1,2017009
-77.1554,-155.2048,1,2017011
-77.1554,-155.2048,1,2017012
-77.1554,-155.2048,1,2017013
-77.1554,-155.2048,1,2017014
-77.1554,-155.2048,1,2017015
-77.1554,-155.2048,1,2017016
-77.1554,-155.2048,1,2017017
-77.1554,-155.2048,1,2017018
-77.0414,-155.1153,0,2017019
-76.9273,-155.0258,1,2017020
-76.9273,-155.0258,1,2017021
-76.8653,-154.9079,1,2017022
-76.953,-155.0745,1,2017023
-76.9035,-155.1749,1,2017024
-76.9035,-155.1749,1,2017025
-76.8208,-155.0972,1,2017026
-76.8208,-155.0972,1,2017027
-76.8208,-155.0972,0,2017028
-76.8208,-155.0972,1,2017029
-76.8208,-155.0972,1,2017030
-76.8208,-155.0972,0,2017031
-76.8208,-155.0972,0,2017032
-76.8208,-155.0972,0,2017033
-76.8208,-155.0972,0,2017034
-76.8208,-155.0972,0,2017035
-76.8208,-155.0972,0,2017036
-76.8208,-155.0972,1,2017037
-76.8208,-155.0972,1,2017038
-76.8208,-155.0972,1,2017039
-76.796,-155.0499,1,2017040
-76.796,-155.0499,0,2017041
-76.796,-155.0499,0,2017042
-76.796,-155.0499,1,2017043
-76.796,-155.0499,1,2017044
-76.796,-155.0499,1,2017045
-76.796,-155.0499,1,2017046
-76.796,-155.0499,1,2017047
-76.796,-155.0499,1,2017048
-76.796,-155.0499,1,2017049
-76.796,-155.0499,1,2017050
-76.796,-155.0499,1,2017051
-76.796,-155.0499,1,2017052
-76.796,-155.0499,1,2017053
-76.796,-155.0499,0,2017054
-76.796,-155.0499,1,2017055
-76.796,-155.0499,1,2017056
-76.796,-155.0499,1,2017057
-76.796,-155.0499,1,2017058
-76.8404,-154.8117,1,2017059
-76.8404,-154.8117,1,2017060
-76.8404,-154.8117,1,2017061
-76.8404,-154.8117,1,2017062
-76.8404,-154.8117,1,2017063
-76.8404,-154.8117,1,2017064
-76.8404,-154.8117,1,2017065
-76.8512,-154.9578,0,2017066
-76.8832,-155.1685,1,2017067
-77.0734,-155.2744,1,2017068
-77.0734,-155.2744,1,2017069
-77.0734,-155.2744,1,2017070
-77.0734,-155.2744,1,2017071
-77.0734,-155.2744,1,2017072
-77.0734,-155.2744,1,2017073
-77.0734,-155.2744,1,2017074
-77.0734,-155.2744,1,2017075
-77.0734,-155.2744,1,2017076
-77.0734,-155.2744,1,2017077
-77.0734,-155.2744,1,2017078
-77.0734,-155.2744,1,2017079
-77.0734,-155.2744,1,2017080
-77.0734,-155.2744,1,2017081
-77.0734,-155.2744,1,2017082
-77.0734,-155.2744,1,2017083
-77.0734,-155.2744,1,2017084
-77.0734,-155.2744,1,2017085
-77.0734,-155.2744,0,2017086
-77.0734,-155.2744,1,2017087
-77.0734,-155.2744,1,2017088
-77.0734,-155.2744,1,2017089
-77.0734,-155.2744,1,2017090
-77.0734,-155.2744,1,2017091
-77.0734,-155.2744,1,2017092
-77.0734,-155.2744,1,2017093
-77.0734,-155.2744,1,2017094
-77.0734,-155.2744,1,2017095
